mins 1310 , noise_error =0.8571428571428572
mins 1424 , noise_error =0.9732142857142857
mins 1425 , noise_error =0.9905660377358491
mins 1426 , noise_error =1.0
mins 1427 , noise_error =1.0
mins 1428 , noise_error =1.0
mins 1429 , noise_error =1.0
mins 1430 , noise_error =1.0
mins 1431 , noise_error =0.9809523809523809
mins 1432 , noise_error =0.9541284403669725
mins 1433 , noise_error =0.9009009009009009
mins 1434 , noise_error =0.9369369369369369
mins 1435 , noise_error =0.8301886792452831
mins 1436 , noise_error =0.8956521739130435
mins 1437 , noise_error =0.9482758620689655
mins 1438 , noise_error =0.9908256880733946
mins 1439 , noise_error =0.9166666666666666
mins 1440 , noise_error =0.9217391304347826
mins 1441 , noise_error =0.9905660377358491
mins 1442 , noise_error =1.0
mins 1443 , noise_error =0.9252336448598131
mins 1444 , noise_error =0.9813084112149533
mins 1445 , noise_error =1.0
mins 1446 , noise_error =0.9693877551020408
mins 1447 , noise_error =1.0
mins 1448 , noise_error =1.0
mins 1449 , noise_error =1.0
mins 1450 , noise_error =1.0
mins 1451 , noise_error =0.9902912621359223
mins 1452 , noise_error =1.0
mins 1453 , noise_error =0.9807692307692307
mins 1454 , noise_error =1.0
mins 1455 , noise_error =0.981651376146789
mins 1456 , noise_error =1.0
mins 1457 , noise_error =1.0
mins 1458 , noise_error =0.9807692307692307
mins 1459 , noise_error =0.9622641509433962
mins 1460 , noise_error =0.9807692307692307
mins 1461 , noise_error =1.0
mins 1462 , noise_error =0.9903846153846154
mins 1463 , noise_error =0.8425925925925926
mins 1464 , noise_error =0.9811320754716981
mins 1465 , noise_error =0.9809523809523809
mins 1466 , noise_error =1.0
mins 1467 , noise_error =1.0
mins 1468 , noise_error =0.9375
mins 1469 , noise_error =0.9809523809523809
mins 1470 , noise_error =1.0
mins 1471 , noise_error =0.9905660377358491
mins 1472 , noise_error =0.9504950495049505
mins 1473 , noise_error =1.0
mins 1474 , noise_error =0.9805825242718447
mins 1475 , noise_error =0.9791666666666666
mins 1476 , noise_error =0.9583333333333334
mins 1477 , noise_error =0.9895833333333334
mins 1478 , noise_error =0.968421052631579
mins 1479 , noise_error =0.8854166666666666
mins 1480 , noise_error =0.935483870967742
mins 1481 , noise_error =1.0
mins 1482 , noise_error =1.0
mins 1483 , noise_error =0.979381443298969
mins 1484 , noise_error =0.9787234042553191
mins 1485 , noise_error =1.0
mins 1486 , noise_error =1.0
mins 1487 , noise_error =0.970873786407767
mins 1488 , noise_error =0.9393939393939394
mins 1489 , noise_error =0.9897959183673469
mins 1490 , noise_error =1.0
mins 1491 , noise_error =1.0
mins 1492 , noise_error =1.0
mins 1493 , noise_error =1.0
mins 1494 , noise_error =0.9333333333333333
mins 1495 , noise_error =0.9428571428571428
mins 1496 , noise_error =0.8666666666666667
mins 1497 , noise_error =0.92
mins 1498 , noise_error =1.0
mins 1499 , noise_error =1.0
mins 1500 , noise_error =1.0
mins 1501 , noise_error =0.9072164948453608
mins 1502 , noise_error =0.9611650485436893
mins 1503 , noise_error =0.88
mins 1504 , noise_error =0.8761904761904762
mins 1505 , noise_error =0.7524752475247525
mins 1506 , noise_error =0.4953271028037384
mins 1507 , noise_error =0.8611111111111112
mins 1508 , noise_error =0.6494845360824743
mins 1509 , noise_error =0.6767676767676767
