mins 290 , noise_error =0.9292929292929293
mins 403 , noise_error =0.9574468085106383
mins 404 , noise_error =0.8229166666666666
mins 405 , noise_error =0.5517241379310345
mins 406 , noise_error =0.3980582524271845
mins 407 , noise_error =0.6548672566371682
mins 408 , noise_error =0.6634615384615384
mins 409 , noise_error =0.9454545454545454
mins 410 , noise_error =0.8148148148148149
mins 411 , noise_error =0.86
mins 412 , noise_error =0.912621359223301
mins 413 , noise_error =0.6464646464646464
mins 414 , noise_error =0.7835051546391752
mins 415 , noise_error =0.9333333333333333
mins 416 , noise_error =0.9320388349514563
mins 417 , noise_error =0.9591836734693877
mins 418 , noise_error =0.9259259259259259
mins 419 , noise_error =0.8448275862068966
mins 420 , noise_error =0.7884615384615384
mins 421 , noise_error =0.6464646464646464
mins 422 , noise_error =0.7425742574257426
mins 423 , noise_error =0.8285714285714285
mins 424 , noise_error =0.9795918367346939
mins 425 , noise_error =1.0
mins 426 , noise_error =0.8541666666666666
mins 427 , noise_error =0.9285714285714286
mins 428 , noise_error =0.9494949494949495
mins 429 , noise_error =0.98
mins 430 , noise_error =1.0
mins 431 , noise_error =0.9019607843137255
mins 432 , noise_error =0.8404255319148937
mins 433 , noise_error =0.9603960396039604
mins 434 , noise_error =0.9157894736842105
mins 435 , noise_error =0.8617021276595744
mins 436 , noise_error =0.693069306930693
mins 437 , noise_error =0.4554455445544554
mins 438 , noise_error =0.43617021276595747
mins 439 , noise_error =0.7203389830508475
mins 440 , noise_error =0.97
mins 441 , noise_error =0.9423076923076923
mins 442 , noise_error =0.9896907216494846
mins 443 , noise_error =1.0
mins 444 , noise_error =1.0
mins 445 , noise_error =1.0
mins 446 , noise_error =1.0
mins 447 , noise_error =1.0
mins 448 , noise_error =1.0
mins 449 , noise_error =1.0
mins 450 , noise_error =0.9887640449438202
mins 451 , noise_error =1.0
mins 452 , noise_error =1.0
mins 453 , noise_error =1.0
mins 454 , noise_error =1.0
mins 455 , noise_error =1.0
mins 456 , noise_error =1.0
mins 457 , noise_error =1.0
mins 458 , noise_error =0.9888888888888889
mins 459 , noise_error =1.0
mins 460 , noise_error =1.0
mins 461 , noise_error =1.0
mins 462 , noise_error =1.0
mins 463 , noise_error =0.9886363636363636
mins 464 , noise_error =0.967032967032967
mins 465 , noise_error =1.0
mins 466 , noise_error =1.0
mins 467 , noise_error =1.0
mins 468 , noise_error =1.0
mins 469 , noise_error =1.0
mins 470 , noise_error =1.0
mins 471 , noise_error =1.0
mins 472 , noise_error =1.0
mins 473 , noise_error =1.0
mins 474 , noise_error =1.0
mins 475 , noise_error =1.0
mins 476 , noise_error =1.0
mins 477 , noise_error =1.0
mins 478 , noise_error =1.0
mins 479 , noise_error =1.0
mins 480 , noise_error =1.0
mins 481 , noise_error =0.9880952380952381
mins 482 , noise_error =1.0
mins 483 , noise_error =1.0
mins 484 , noise_error =1.0
mins 485 , noise_error =1.0
mins 486 , noise_error =1.0
mins 487 , noise_error =1.0
mins 488 , noise_error =1.0
mins 489 , noise_error =1.0
