"Date","S_no","Season","AL_Type","TEM","HUM","PM1","PM2.5","CO2"
"2019-03-06 02:35~9","LA014",1,2,24.2,69.235,8.4181,8.9563,584.95
"2019-03-06 02:40~4","LA014",1,2,24.2,68.79,8.8683,9.16825,564.9
"2019-03-06 02:45~9","LA014",1,2,24.2,67.75,9.20245,9.5686,496.65
"2019-03-06 02:50~4","LA014",1,2,24.195,68.175,8.59445,9.0034,512.2
"2019-03-06 02:55~9","LA014",1,2,24.2,68.525,8.74135,9.30955,538.8
"2019-03-06 03:00~4","LA014",1,2,24.2,68.825,9.2675,9.45085,559.35
"2019-03-06 03:05~9","LA014",1,2,24.185,68.2,9.10715,9.73345,520.55
"2019-03-06 03:10~4","LA014",1,2,24.175,67.845,9.29675,9.96895,489.05
"2019-03-06 03:15~9","LA014",1,2,24.2,68.155,8.8268,9.3331,500.65
"2019-03-06 03:20~4","LA014",1,2,24.2,69.215,8.5296,9.02695,550.05
"2019-03-06 03:25~9","LA014",1,2,24.2,68.975,8.38785,8.8621,547.3
"2019-03-06 03:30~4","LA014",1,2,24.175,68.645,8.38925,9.0976,512.35
"2019-03-06 03:35~9","LA014",1,2,24.2,69.7,8.56235,8.8621,566.35
"2019-03-06 03:40~4","LA014",1,2,24.2,69.78,8.32735,9.07405,574.9
"2019-03-06 03:45~9","LA014",1,2,24.2,69.67,8.4167,8.97985,563.1
"2019-03-06 03:50~4","LA014",1,2,24.205,69.865,8.50885,9.1918,575.35
"2019-03-06 03:55~9","LA014",1,2,24.2,69.85,8.652,9.3802,582.05
"2019-03-06 04:00~4","LA014",1,2,24.2,69.84,8.37975,9.0976,576.8
"2019-03-06 04:05~9","LA014",1,2,24.175,69.645,8.5229,9.1447,562.55
"2019-03-06 04:10~4","LA014",1,2,24.185,69.815,8.75085,9.40375,571.1
"2019-03-06 04:15~9","LA014",1,2,24.2,69.725,8.87185,9.68635,574.8
"2019-03-06 04:20~4","LA014",1,2,24.2,69.695,8.99285,9.5215,575.95
"2019-03-06 04:25~9","LA014",1,2,24.2,69.595,8.9559,9.63925,570.4
"2019-03-06 04:30~4","LA014",1,2,24.2,69.425,9.10575,9.6628,550.05
"2019-03-06 04:35~9","LA014",1,2,24.2,69.605,9.22005,9.8041,569.65
"2019-03-06 04:40~4","LA014",1,2,24.195,68.565,10.14375,10.9345,497.4
"2019-03-06 04:45~9","LA014",1,2,24.145,68.425,9.41775,10.2751,471.3
"2019-03-06 04:50~4","LA014",1,2,24.1,68.43,9.78075,10.6519,481.05
"2019-03-06 04:55~9","LA014",1,2,24.1,68.155,9.7357,10.4164,464.35
"2019-03-06 05:00~4","LA014",1,2,24.1,68.28,9.33295,10.0396,469.55
"2019-03-06 05:05~9","LA014",1,2,24.11,68,9.78075,10.48705,458.95
"2019-03-06 05:10~4","LA014",1,2,24.125,68.14,10.14375,11.0758,466.15
"2019-03-06 05:15~9","LA014",1,2,24.135,68.15,9.932,10.8874,475.55
"2019-03-06 05:20~4","LA014",1,2,24.14,68.945,8.773,9.54505,503.6
"2019-03-06 05:25~9","LA014",1,2,24.12,68.85,8.964,9.7099,510
"2019-03-06 05:30~4","LA014",1,2,24.13,68.65,11.0815,11.94715,477.55
"2019-03-06 05:35~9","LA014",1,2,24.105,69.485,9.932,10.699,518.85
"2019-03-06 05:40~4","LA014",1,2,24.195,70.25,9.1898,9.78055,555
"2019-03-06 05:45~9","LA014",1,2,24.17,70.36,9.23625,9.757,575.95
"2019-03-06 05:50~4","LA014",1,2,24.11,69.96,10.8395,12.0178,540.25
"2019-03-06 05:55~9","LA014",1,2,24.12,70.115,10.295,11.19355,575.3
"2019-03-06 06:00~4","LA014",1,2,24.14,69.895,11.2025,12.22975,541.15
"2019-03-06 06:05~9","LA014",1,2,24.19,70.225,9.29675,9.8983,557.45
"2019-03-06 06:10~4","LA014",1,2,24.17,70.07,9.0755,9.6157,546.05
"2019-03-06 06:15~9","LA014",1,2,24.095,70.215,9.7505,10.34575,536.25
"2019-03-06 06:20~4","LA014",1,2,24.1,70.43,10.02275,10.67545,547.65
"2019-03-06 06:25~9","LA014",1,2,24.1,70.115,11.49365,12.32395,537.95
"2019-03-06 06:30~4","LA014",1,2,24.1,69.87,12.07975,13.07755,510.95
"2019-03-06 06:35~9","LA014",1,2,24.1,69.605,12.98725,14.16085,497.9
"2019-03-06 06:40~4","LA014",1,2,24.1,69.495,14.07625,15.3619,488.65
"2019-03-06 06:45~9","LA014",1,2,24.095,69.39,16.2845,17.69335,486.1
"2019-03-06 06:50~4","LA014",1,2,24.125,70.455,14.43925,16.23325,571.95
"2019-03-06 06:55~9","LA014",1,2,24.18,71.17,23.0605,25.3942,760.15
"2019-03-06 07:00~4","LA014",1,2,24.215,71.33,76.966,94.8196,923
"2019-03-06 07:05~9","LA014",1,2,24.21,71.31,73.66875,87.943,765.1
"2019-03-06 07:10~4","LA014",1,2,24.28,72.37,113.266,148.0426,987.95
"2019-03-06 07:15~9","LA014",1,2,24.4,72.44,106.369,134.9488,1023.75
"2019-03-06 07:20~4","LA014",1,2,24.355,70.8,66.802,74.77855,813.85
"2019-03-06 07:25~9","LA014",1,2,24.315,70.595,54.0365,56.8099,638.75
"2019-03-06 07:30~4","LA014",1,2,24.305,71.845,53.34075,58.34065,712.9
"2019-03-06 07:35~9","LA014",1,2,24.34,71.8,42.45075,46.18885,695.55
"2019-03-06 07:40~4","LA014",1,2,24.325,71.095,43.449,45.553,634.95
"2019-03-06 07:45~9","LA014",1,2,24.315,70.64,39.7516,40.91365,578
"2019-03-06 07:50~4","LA014",1,2,24.4,71.105,36.46125,38.2996,602.2
"2019-03-06 07:55~9","LA014",1,2,24.4,71.16,31.80275,33.9664,627.35
"2019-03-06 08:00~4","LA014",1,2,24.385,70.435,34.2723,34.9555,562.85
"2019-03-06 08:05~9","LA014",1,2,24.4,70.085,34.98715,35.3794,515.45
"2019-03-06 08:10~4","LA014",1,2,24.43,71.84,33.7353,34.79065,604.25
"2019-03-06 08:15~9","LA014",1,2,24.475,71.24,37.73175,39.35935,596.95
"2019-03-06 08:20~4","LA014",1,2,24.5,70.445,37.5738,38.5351,554.15
"2019-03-06 08:25~9","LA014",1,2,24.495,70.855,32.6126,33.7309,551.15
"2019-03-06 08:30~4","LA014",1,2,24.5,70.225,31.18355,31.72915,553.9
"2019-03-06 08:35~9","LA014",1,2,24.5,71.39,27.356,28.3615,559.05
"2019-03-06 08:40~4","LA014",1,2,24.485,71.865,24.5125,26.1478,578.9
"2019-03-06 08:45~9","LA014",1,2,24.47,72.105,21.8505,24.358,614.35
"2019-03-06 08:50~4","LA014",1,2,24.485,72,20.73125,23.06275,593.7
"2019-03-06 08:55~9","LA014",1,2,24.4,71.84,20.0355,22.40335,552
"2019-03-06 09:00~4","LA014",1,2,24.405,71.805,19.9145,22.2385,540
"2019-03-06 09:05~9","LA014",1,2,24.42,71.57,20.54975,23.15695,538.25
"2019-03-06 09:10~4","LA014",1,2,24.49,70.95,21.45725,23.91055,521.7
"2019-03-06 09:15~9","LA014",1,2,24.5,70.935,21.548,23.9812,518.7
"2019-03-06 09:20~4","LA014",1,2,24.5,70.96,21.6085,23.887,516.3
"2019-03-06 09:25~9","LA014",1,2,24.5,70.505,22.4555,24.829,507.9
"2019-03-06 09:30~4","LA014",1,2,24.495,70.34,22.24375,24.56995,495.4
"2019-03-06 09:35~9","LA014",1,2,24.445,71.43,23.242,25.0174,504.65
"2019-03-06 09:40~4","LA014",1,2,24.4,72.155,20.18675,22.5211,527.05
"2019-03-06 09:45~9","LA014",1,2,24.4,72.67,20.61025,22.87435,518.7
"2019-03-06 09:50~4","LA014",1,2,24.4,71.725,21.185,23.6515,512.4
"2019-03-06 09:55~9","LA014",1,2,24.4684210526316,72.5052631578947,20.5608947368421,23.1185263157895,555.368421052632
"2019-03-06 10:00~4","LA014",1,2,24.545,72.685,23.87725,26.21845,582.45
"2019-03-06 10:05~9","LA014",1,2,24.57,73.045,27.598,29.9629,583.05
"2019-03-06 10:10~4","LA014",1,2,24.57,73.43,30.71375,32.6947,585.6
"2019-03-06 10:15~9","LA014",1,2,24.565,73,39.00225,40.39555,584.25
"2019-03-06 10:20~4","LA014",1,2,24.47,73.645,35.61425,37.546,554.7
"2019-03-06 10:25~9","LA014",1,2,24.275,73.91,26.84175,29.4919,512.75
"2019-03-06 10:30~4","LA014",1,2,24.2,73.74,24.60325,26.6659,479.6
"2019-03-06 10:35~9","LA014",1,2,24.205,73.24,21.9715,24.80545,460.65
"2019-03-06 10:40~4","LA014",1,2,24.2,73.1315789473684,21.5161578947368,24.358,455.894736842105
"2019-03-06 10:45~9","LA014",1,2,24.155,72.625,20.338,23.62795,442.95
"2019-03-06 10:50~4","LA014",1,2,24.195,72.12,20.8825,24.42865,432.3
"2019-03-06 10:55~9","LA014",1,2,24.255,71.765,20.1565,23.81635,428.7
"2019-03-06 11:00~4","LA014",1,2,24.22,72,21.0035,24.358,440.8
"2019-03-06 11:05~9","LA014",1,2,24.23,71.715,20.18675,23.6044,438.7
"2019-03-06 11:10~4","LA014",1,2,24.21,71.41,19.9145,23.39245,433
"2019-03-06 11:15~9","LA014",1,2,24.275,71.395,20.00525,23.4631,432.4
"2019-03-06 11:20~4","LA014",1,2,24.21,71.355,20.217,23.6044,432.75
"2019-03-06 11:25~9","LA014",1,2,24.18,71.655,21.8505,24.85255,449.45
"2019-03-06 11:30~4","LA014",1,2,24.135,71.71,21.1245,24.4993,452.95
