mins 1780 , noise_error =1.0
mins 1978 , noise_error =0.963855421686747
mins 1979 , noise_error =1.0
mins 1980 , noise_error =1.0
mins 1981 , noise_error =1.0
mins 1982 , noise_error =0.9411764705882353
mins 1983 , noise_error =1.0
mins 1984 , noise_error =1.0
mins 1985 , noise_error =1.0
mins 1986 , noise_error =1.0
mins 1987 , noise_error =1.0
mins 1988 , noise_error =1.0
mins 1989 , noise_error =1.0
mins 1990 , noise_error =1.0
mins 1991 , noise_error =1.0
mins 1992 , noise_error =1.0
mins 1993 , noise_error =1.0
mins 1994 , noise_error =1.0
mins 1995 , noise_error =1.0
mins 1996 , noise_error =1.0
mins 1997 , noise_error =1.0
mins 1998 , noise_error =1.0
mins 1999 , noise_error =1.0
mins 2000 , noise_error =1.0
mins 2001 , noise_error =1.0
mins 2002 , noise_error =1.0
mins 2003 , noise_error =1.0
mins 2004 , noise_error =1.0
mins 2005 , noise_error =1.0
mins 2006 , noise_error =1.0
mins 2007 , noise_error =0.9876543209876543
mins 2008 , noise_error =1.0
mins 2009 , noise_error =0.9873417721518988
mins 2010 , noise_error =1.0
mins 2011 , noise_error =1.0
mins 2012 , noise_error =1.0
mins 2013 , noise_error =1.0
mins 2014 , noise_error =1.0
mins 2015 , noise_error =1.0
mins 2016 , noise_error =1.0
mins 2017 , noise_error =1.0
mins 2018 , noise_error =1.0
mins 2019 , noise_error =1.0
mins 2020 , noise_error =0.9746835443037974
mins 2021 , noise_error =1.0
mins 2022 , noise_error =1.0
mins 2023 , noise_error =1.0
mins 2024 , noise_error =1.0
mins 2025 , noise_error =1.0
mins 2026 , noise_error =1.0
mins 2027 , noise_error =1.0
mins 2028 , noise_error =1.0
mins 2029 , noise_error =1.0
