mins 1110 , noise_error =0.5
mins 1216 , noise_error =0.8
mins 1217 , noise_error =0.8108108108108107
mins 1218 , noise_error =0.9532710280373832
mins 1219 , noise_error =0.8938053097345133
mins 1220 , noise_error =0.9719626168224299
mins 1221 , noise_error =0.9907407407407407
mins 1222 , noise_error =0.9914529914529915
mins 1223 , noise_error =0.771186440677966
mins 1224 , noise_error =0.595959595959596
mins 1225 , noise_error =0.6666666666666667
mins 1226 , noise_error =0.8172043010752688
mins 1227 , noise_error =0.8295454545454546
mins 1228 , noise_error =0.9340659340659341
mins 1229 , noise_error =0.9787234042553191
mins 1230 , noise_error =0.9891304347826086
mins 1231 , noise_error =0.8351648351648352
mins 1232 , noise_error =0.9895833333333334
mins 1233 , noise_error =0.6105263157894737
mins 1234 , noise_error =0.7435897435897436
mins 1235 , noise_error =0.8879310344827587
mins 1236 , noise_error =0.8165137614678899
mins 1237 , noise_error =0.9736842105263158
mins 1238 , noise_error =0.9826086956521739
mins 1239 , noise_error =0.9829059829059829
mins 1240 , noise_error =0.957983193277311
mins 1241 , noise_error =0.9217391304347826
mins 1242 , noise_error =0.95
mins 1243 , noise_error =0.9917355371900827
mins 1244 , noise_error =0.9655172413793104
mins 1245 , noise_error =0.9661016949152542
mins 1246 , noise_error =0.9807692307692307
mins 1247 , noise_error =0.8952380952380953
mins 1248 , noise_error =1.0
mins 1249 , noise_error =1.0
mins 1250 , noise_error =0.898989898989899
mins 1251 , noise_error =0.868421052631579
mins 1252 , noise_error =0.7846153846153846
mins 1253 , noise_error =0.6666666666666667
mins 1254 , noise_error =0.6534653465346535
mins 1255 , noise_error =0.75
mins 1256 , noise_error =0.84375
mins 1257 , noise_error =0.989247311827957
mins 1258 , noise_error =0.9473684210526316
mins 1259 , noise_error =0.9468085106382979
mins 1260 , noise_error =0.9680851063829787
mins 1261 , noise_error =0.9894736842105263
mins 1262 , noise_error =1.0
mins 1263 , noise_error =1.0
mins 1264 , noise_error =1.0
mins 1265 , noise_error =0.96875
mins 1266 , noise_error =0.9263157894736842
mins 1267 , noise_error =0.8947368421052632
mins 1268 , noise_error =1.0
mins 1269 , noise_error =1.0
mins 1270 , noise_error =0.9468085106382979
mins 1271 , noise_error =0.9381443298969072
mins 1272 , noise_error =1.0
mins 1273 , noise_error =1.0
mins 1274 , noise_error =1.0
mins 1275 , noise_error =1.0
mins 1276 , noise_error =1.0
mins 1277 , noise_error =1.0
mins 1278 , noise_error =1.0
mins 1279 , noise_error =0.956989247311828
mins 1280 , noise_error =1.0
mins 1281 , noise_error =1.0
mins 1282 , noise_error =1.0
mins 1283 , noise_error =1.0
mins 1284 , noise_error =1.0
mins 1285 , noise_error =1.0
mins 1286 , noise_error =1.0
mins 1287 , noise_error =1.0
mins 1288 , noise_error =1.0
mins 1289 , noise_error =1.0
mins 1290 , noise_error =1.0
mins 1291 , noise_error =1.0
mins 1292 , noise_error =1.0
mins 1293 , noise_error =1.0
mins 1294 , noise_error =0.9550561797752809
mins 1295 , noise_error =0.9893617021276596
mins 1296 , noise_error =1.0
mins 1297 , noise_error =0.9775280898876404
mins 1298 , noise_error =0.9042553191489362
mins 1299 , noise_error =0.9479166666666666
mins 1300 , noise_error =1.0
mins 1301 , noise_error =1.0
mins 1302 , noise_error =0.967032967032967
mins 1303 , noise_error =1.0
mins 1304 , noise_error =0.9042553191489362
mins 1305 , noise_error =0.8556701030927836
mins 1306 , noise_error =1.0
mins 1307 , noise_error =0.8842105263157894
mins 1308 , noise_error =0.7980769230769231
mins 1309 , noise_error =0.8617886178861789
