mins 1780 , noise_error =1.0
mins 1969 , noise_error =0.9494949494949495
mins 1970 , noise_error =0.9900990099009901
mins 1971 , noise_error =0.9795918367346939
mins 1972 , noise_error =0.9574468085106383
mins 1973 , noise_error =1.0
mins 1974 , noise_error =0.956989247311828
mins 1975 , noise_error =0.9519230769230769
mins 1976 , noise_error =1.0
mins 1977 , noise_error =1.0
mins 1978 , noise_error =1.0
mins 1979 , noise_error =1.0
mins 1980 , noise_error =0.9696969696969697
mins 1981 , noise_error =0.9519230769230769
mins 1982 , noise_error =0.9719626168224299
mins 1983 , noise_error =0.944954128440367
mins 1984 , noise_error =0.9339622641509434
mins 1985 , noise_error =0.9279279279279279
mins 1986 , noise_error =0.9122807017543859
mins 1987 , noise_error =0.8260869565217391
mins 1988 , noise_error =0.9444444444444444
mins 1989 , noise_error =0.9439252336448598
mins 1990 , noise_error =0.8879310344827587
mins 1991 , noise_error =0.8782608695652174
mins 1992 , noise_error =0.944954128440367
mins 1993 , noise_error =0.8727272727272728
mins 1994 , noise_error =0.8909090909090909
mins 1995 , noise_error =0.9252336448598131
mins 1996 , noise_error =0.9811320754716981
mins 1997 , noise_error =0.96875
mins 1998 , noise_error =0.7699115044247787
mins 1999 , noise_error =0.8135593220338984
mins 2000 , noise_error =0.8256880733944953
mins 2001 , noise_error =1.0
mins 2002 , noise_error =1.0
mins 2003 , noise_error =0.9183673469387755
mins 2004 , noise_error =0.9509803921568627
mins 2005 , noise_error =0.9038461538461539
mins 2006 , noise_error =0.839622641509434
mins 2007 , noise_error =0.6470588235294117
mins 2008 , noise_error =0.6936936936936937
mins 2009 , noise_error =0.8504672897196262
