mins 590 , noise_error =0.9459459459459459
mins 739 , noise_error =0.978494623655914
mins 740 , noise_error =0.9693877551020408
mins 741 , noise_error =0.9791666666666666
mins 742 , noise_error =0.9438202247191011
mins 743 , noise_error =0.9787234042553191
mins 744 , noise_error =0.9222222222222223
mins 745 , noise_error =0.8817204301075269
mins 746 , noise_error =0.9764705882352941
mins 747 , noise_error =1.0
mins 748 , noise_error =1.0
mins 749 , noise_error =1.0
mins 750 , noise_error =1.0
mins 751 , noise_error =1.0
mins 752 , noise_error =1.0
mins 753 , noise_error =1.0
mins 754 , noise_error =1.0
mins 755 , noise_error =0.9888888888888889
mins 756 , noise_error =0.9777777777777777
mins 757 , noise_error =0.978021978021978
mins 758 , noise_error =0.9787234042553191
mins 759 , noise_error =0.9438202247191011
mins 760 , noise_error =0.9325842696629214
mins 761 , noise_error =0.9560439560439561
mins 762 , noise_error =0.9565217391304348
mins 763 , noise_error =0.9134615384615384
mins 764 , noise_error =0.9509803921568627
mins 765 , noise_error =0.9239130434782609
mins 766 , noise_error =1.0
mins 767 , noise_error =1.0
mins 768 , noise_error =1.0
mins 769 , noise_error =1.0
mins 770 , noise_error =1.0
mins 771 , noise_error =1.0
mins 772 , noise_error =0.9230769230769231
mins 773 , noise_error =0.9528301886792453
mins 774 , noise_error =1.0
mins 775 , noise_error =1.0
mins 776 , noise_error =1.0
mins 777 , noise_error =1.0
mins 778 , noise_error =1.0
mins 779 , noise_error =1.0
mins 780 , noise_error =1.0
mins 781 , noise_error =0.9767441860465116
mins 782 , noise_error =0.9696969696969697
mins 783 , noise_error =1.0
mins 784 , noise_error =1.0
mins 785 , noise_error =1.0
mins 786 , noise_error =1.0
mins 787 , noise_error =1.0
mins 788 , noise_error =1.0
mins 789 , noise_error =1.0
mins 790 , noise_error =0.987012987012987
mins 791 , noise_error =0.9879518072289156
mins 792 , noise_error =0.987012987012987
mins 793 , noise_error =1.0
mins 794 , noise_error =1.0
mins 795 , noise_error =1.0
mins 796 , noise_error =1.0
mins 797 , noise_error =1.0
mins 798 , noise_error =1.0
mins 799 , noise_error =1.0
mins 800 , noise_error =1.0
mins 801 , noise_error =0.9589041095890412
mins 802 , noise_error =0.975
mins 803 , noise_error =1.0
mins 804 , noise_error =1.0
mins 805 , noise_error =1.0
mins 806 , noise_error =1.0
mins 807 , noise_error =1.0
mins 808 , noise_error =1.0
mins 809 , noise_error =1.0
mins 810 , noise_error =1.0
mins 811 , noise_error =1.0
mins 812 , noise_error =1.0
mins 813 , noise_error =1.0
mins 814 , noise_error =1.0
mins 815 , noise_error =0.9743589743589743
mins 816 , noise_error =0.9876543209876543
mins 817 , noise_error =1.0
mins 818 , noise_error =0.9178082191780822
mins 819 , noise_error =0.8701298701298701
mins 820 , noise_error =1.0
mins 821 , noise_error =1.0
mins 822 , noise_error =1.0
mins 823 , noise_error =1.0
mins 824 , noise_error =1.0
mins 825 , noise_error =0.9855072463768116
mins 826 , noise_error =1.0
mins 827 , noise_error =1.0
mins 828 , noise_error =1.0
mins 829 , noise_error =1.0
