mins 360 , noise_error =0.8728813559322034
mins 570 , noise_error =0.941747572815534
mins 571 , noise_error =1.0
mins 572 , noise_error =0.9375
mins 573 , noise_error =0.9423076923076923
mins 574 , noise_error =1.0
mins 575 , noise_error =1.0
mins 576 , noise_error =0.9693877551020408
mins 577 , noise_error =0.8981481481481481
mins 578 , noise_error =0.9259259259259259
mins 579 , noise_error =0.9646017699115044
mins 580 , noise_error =0.9345794392523364
mins 581 , noise_error =0.9067796610169492
mins 582 , noise_error =0.9122807017543859
mins 583 , noise_error =0.9902912621359223
mins 584 , noise_error =0.9433962264150944
mins 585 , noise_error =0.9553571428571429
mins 586 , noise_error =0.8981481481481481
mins 587 , noise_error =0.979381443298969
mins 588 , noise_error =0.9797979797979798
mins 589 , noise_error =0.9215686274509804
