mins 1200 , noise_error =1.0
mins 1298 , noise_error =1.0
mins 1299 , noise_error =1.0
mins 1300 , noise_error =0.981651376146789
mins 1301 , noise_error =0.9824561403508771
mins 1302 , noise_error =1.0
mins 1303 , noise_error =1.0
mins 1304 , noise_error =0.9811320754716981
mins 1305 , noise_error =1.0
mins 1306 , noise_error =1.0
mins 1307 , noise_error =1.0
mins 1308 , noise_error =1.0
mins 1309 , noise_error =1.0
mins 1310 , noise_error =1.0
mins 1311 , noise_error =1.0
mins 1312 , noise_error =0.983739837398374
mins 1313 , noise_error =1.0
mins 1314 , noise_error =1.0
mins 1315 , noise_error =1.0
mins 1316 , noise_error =1.0
mins 1317 , noise_error =1.0
mins 1318 , noise_error =1.0
mins 1319 , noise_error =1.0
mins 1320 , noise_error =1.0
mins 1321 , noise_error =1.0
mins 1322 , noise_error =1.0
mins 1323 , noise_error =1.0
mins 1324 , noise_error =1.0
mins 1325 , noise_error =1.0
mins 1326 , noise_error =1.0
mins 1327 , noise_error =1.0
mins 1328 , noise_error =1.0
mins 1329 , noise_error =0.9830508474576272
mins 1330 , noise_error =1.0
mins 1331 , noise_error =0.9915966386554622
mins 1332 , noise_error =0.991869918699187
mins 1333 , noise_error =1.0
mins 1334 , noise_error =1.0
mins 1335 , noise_error =1.0
mins 1336 , noise_error =1.0
mins 1337 , noise_error =1.0
mins 1338 , noise_error =1.0
mins 1339 , noise_error =1.0
mins 1340 , noise_error =1.0
mins 1341 , noise_error =1.0
mins 1342 , noise_error =1.0
mins 1343 , noise_error =1.0
mins 1344 , noise_error =0.9083333333333333
mins 1345 , noise_error =0.9838709677419355
mins 1346 , noise_error =1.0
mins 1347 , noise_error =1.0
mins 1348 , noise_error =1.0
mins 1349 , noise_error =1.0
mins 1350 , noise_error =1.0
mins 1351 , noise_error =1.0
mins 1352 , noise_error =1.0
mins 1353 , noise_error =0.990909090909091
mins 1354 , noise_error =1.0
mins 1355 , noise_error =1.0
mins 1356 , noise_error =0.9913793103448276
mins 1357 , noise_error =1.0
mins 1358 , noise_error =1.0
mins 1359 , noise_error =1.0
mins 1360 , noise_error =1.0
mins 1361 , noise_error =1.0
mins 1362 , noise_error =1.0
mins 1363 , noise_error =1.0
mins 1364 , noise_error =1.0
mins 1365 , noise_error =1.0
mins 1366 , noise_error =1.0
mins 1367 , noise_error =1.0
mins 1368 , noise_error =0.9908256880733946
mins 1369 , noise_error =1.0
mins 1370 , noise_error =1.0
mins 1371 , noise_error =1.0
mins 1372 , noise_error =0.9908256880733946
mins 1373 , noise_error =1.0
mins 1374 , noise_error =1.0
mins 1375 , noise_error =1.0
mins 1376 , noise_error =1.0
mins 1377 , noise_error =1.0
mins 1378 , noise_error =1.0
mins 1379 , noise_error =1.0
mins 1380 , noise_error =1.0
mins 1381 , noise_error =1.0
mins 1382 , noise_error =1.0
mins 1383 , noise_error =1.0
mins 1384 , noise_error =0.990990990990991
mins 1385 , noise_error =1.0
mins 1386 , noise_error =1.0
mins 1387 , noise_error =0.9908256880733946
mins 1388 , noise_error =0.9741379310344828
mins 1389 , noise_error =0.9913793103448276
mins 1390 , noise_error =1.0
mins 1391 , noise_error =0.9913793103448276
mins 1392 , noise_error =1.0
mins 1393 , noise_error =1.0
mins 1394 , noise_error =0.9913793103448276
mins 1395 , noise_error =0.957983193277311
mins 1396 , noise_error =0.9572649572649573
mins 1397 , noise_error =1.0
mins 1398 , noise_error =1.0
mins 1399 , noise_error =0.991304347826087
mins 1400 , noise_error =0.9823008849557522
mins 1401 , noise_error =0.9912280701754386
mins 1402 , noise_error =0.9829059829059829
mins 1403 , noise_error =1.0
mins 1404 , noise_error =1.0
mins 1405 , noise_error =1.0
mins 1406 , noise_error =1.0
mins 1407 , noise_error =1.0
mins 1408 , noise_error =1.0
mins 1409 , noise_error =0.9827586206896551
mins 1410 , noise_error =1.0
mins 1411 , noise_error =1.0
mins 1412 , noise_error =1.0
mins 1413 , noise_error =0.9826086956521739
mins 1414 , noise_error =0.9180327868852459
mins 1415 , noise_error =1.0
mins 1416 , noise_error =1.0
mins 1417 , noise_error =1.0
mins 1418 , noise_error =1.0
mins 1419 , noise_error =1.0
