mins 2320 , noise_error =1.0
mins 2465 , noise_error =1.0
mins 2466 , noise_error =1.0
mins 2467 , noise_error =1.0
mins 2468 , noise_error =1.0
mins 2469 , noise_error =1.0
mins 2470 , noise_error =1.0
mins 2471 , noise_error =1.0
mins 2472 , noise_error =0.9894736842105263
mins 2473 , noise_error =1.0
mins 2474 , noise_error =0.9891304347826086
mins 2475 , noise_error =1.0
mins 2476 , noise_error =1.0
mins 2477 , noise_error =1.0
mins 2478 , noise_error =1.0
mins 2479 , noise_error =1.0
mins 2480 , noise_error =1.0
mins 2481 , noise_error =0.9893617021276596
mins 2482 , noise_error =0.9893617021276596
mins 2483 , noise_error =1.0
mins 2484 , noise_error =1.0
mins 2485 , noise_error =1.0
mins 2486 , noise_error =1.0
mins 2487 , noise_error =1.0
mins 2488 , noise_error =1.0
mins 2489 , noise_error =0.9183673469387755
mins 2490 , noise_error =1.0
mins 2491 , noise_error =1.0
mins 2492 , noise_error =1.0
mins 2493 , noise_error =1.0
mins 2494 , noise_error =0.9789473684210527
mins 2495 , noise_error =1.0
mins 2496 , noise_error =1.0
mins 2497 , noise_error =1.0
mins 2498 , noise_error =1.0
mins 2499 , noise_error =0.9468085106382979
mins 2500 , noise_error =1.0
mins 2501 , noise_error =1.0
mins 2502 , noise_error =1.0
mins 2503 , noise_error =1.0
mins 2504 , noise_error =1.0
mins 2505 , noise_error =1.0
mins 2506 , noise_error =1.0
mins 2507 , noise_error =1.0
mins 2508 , noise_error =1.0
mins 2509 , noise_error =1.0
mins 2510 , noise_error =1.0
mins 2511 , noise_error =1.0
mins 2512 , noise_error =1.0
mins 2513 , noise_error =0.9895833333333334
mins 2514 , noise_error =1.0
mins 2515 , noise_error =1.0
mins 2516 , noise_error =1.0
mins 2517 , noise_error =1.0
mins 2518 , noise_error =1.0
mins 2519 , noise_error =0.9108910891089109
