mins 1510 , noise_error =1.0
mins 1646 , noise_error =0.7706422018348624
mins 1647 , noise_error =0.9272727272727272
mins 1648 , noise_error =0.9361702127659575
mins 1649 , noise_error =0.9666666666666667
mins 1650 , noise_error =1.0
mins 1651 , noise_error =1.0
mins 1652 , noise_error =1.0
mins 1653 , noise_error =1.0
mins 1654 , noise_error =0.6551724137931034
mins 1655 , noise_error =0.73109243697479
mins 1656 , noise_error =0.9902912621359223
mins 1657 , noise_error =1.0
mins 1658 , noise_error =1.0
mins 1659 , noise_error =1.0
mins 1660 , noise_error =0.9714285714285714
mins 1661 , noise_error =1.0
mins 1662 , noise_error =0.9619047619047619
mins 1663 , noise_error =1.0
mins 1664 , noise_error =1.0
mins 1665 , noise_error =1.0
mins 1666 , noise_error =0.9818181818181818
mins 1667 , noise_error =1.0
mins 1668 , noise_error =0.9818181818181818
mins 1669 , noise_error =1.0
mins 1670 , noise_error =1.0
mins 1671 , noise_error =1.0
mins 1672 , noise_error =1.0
mins 1673 , noise_error =0.9829059829059829
mins 1674 , noise_error =0.9827586206896551
mins 1675 , noise_error =0.991304347826087
mins 1676 , noise_error =0.970873786407767
mins 1677 , noise_error =1.0
mins 1678 , noise_error =0.9777777777777777
mins 1679 , noise_error =1.0
mins 1680 , noise_error =1.0
mins 1681 , noise_error =1.0
mins 1682 , noise_error =1.0
mins 1683 , noise_error =1.0
mins 1684 , noise_error =1.0
mins 1685 , noise_error =0.9897959183673469
mins 1686 , noise_error =1.0
mins 1687 , noise_error =1.0
mins 1688 , noise_error =1.0
mins 1689 , noise_error =1.0
mins 1690 , noise_error =1.0
mins 1691 , noise_error =1.0
mins 1692 , noise_error =1.0
mins 1693 , noise_error =1.0
mins 1694 , noise_error =0.9797979797979798
mins 1695 , noise_error =0.9739130434782609
mins 1696 , noise_error =0.9379310344827586
mins 1697 , noise_error =0.9344262295081968
mins 1698 , noise_error =0.8660714285714286
mins 1699 , noise_error =0.7087378640776699
mins 1700 , noise_error =0.908256880733945
mins 1701 , noise_error =0.8571428571428572
mins 1702 , noise_error =0.9907407407407407
mins 1703 , noise_error =0.9649122807017544
mins 1704 , noise_error =0.9912280701754386
mins 1705 , noise_error =0.9912280701754386
mins 1706 , noise_error =0.9272727272727272
mins 1707 , noise_error =0.9736842105263158
mins 1708 , noise_error =0.9646017699115044
mins 1709 , noise_error =0.9565217391304348
mins 1710 , noise_error =1.0
mins 1711 , noise_error =0.9908256880733946
mins 1712 , noise_error =1.0
mins 1713 , noise_error =0.990990990990991
mins 1714 , noise_error =0.9391304347826087
mins 1715 , noise_error =0.8770491803278688
mins 1716 , noise_error =0.990909090909091
mins 1717 , noise_error =1.0
mins 1718 , noise_error =1.0
mins 1719 , noise_error =1.0
