87, 1538484682, lead_off:False/0.915, confidence:0.737, big_r:0,  small_r0, Polarity:0, No_R:114, hfb: 0
2687, 1538640682, lead_off:False/1.116, confidence:0.424, big_r:0,  small_r0, Polarity:0, No_R:85, hfb: 1
2688, 1538640742, lead_off:False/1.115, confidence:0.342, big_r:1,  small_r0, Polarity:0, No_R:79, hfb: 2
2689, 1538640802, lead_off:False/1.113, confidence:0.160, big_r:0,  small_r0, Polarity:0, No_R:75, hfb: 1
2690, 1538640862, lead_off:False/1.112, confidence:0.188, big_r:1,  small_r0, Polarity:0, No_R:85, hfb: 2
2691, 1538640922, lead_off:False/1.111, confidence:0.341, big_r:0,  small_r0, Polarity:0, No_R:85, hfb: 2
2692, 1538640982, lead_off:False/1.111, confidence:0.337, big_r:1,  small_r0, Polarity:0, No_R:95, hfb: 3
2693, 1538641042, lead_off:False/1.110, confidence:0.195, big_r:0,  small_r0, Polarity:0, No_R:87, hfb: 0
2694, 1538641102, lead_off:False/1.109, confidence:0.188, big_r:0,  small_r0, Polarity:0, No_R:96, hfb: 3
2695, 1538641162, lead_off:False/1.109, confidence:0.187, big_r:0,  small_r0, Polarity:0, No_R:91, hfb: 2
2696, 1538641222, lead_off:False/1.107, confidence:0.274, big_r:0,  small_r0, Polarity:0, No_R:84, hfb: 0
2697, 1538641282, lead_off:False/1.105, confidence:0.232, big_r:0,  small_r0, Polarity:0, No_R:82, hfb: 0
2698, 1538641342, lead_off:False/1.104, confidence:0.386, big_r:0,  small_r0, Polarity:0, No_R:83, hfb: 2
2699, 1538641402, lead_off:False/1.104, confidence:0.239, big_r:0,  small_r0, Polarity:0, No_R:88, hfb: 3
2700, 1538641462, lead_off:False/1.103, confidence:0.194, big_r:0,  small_r0, Polarity:0, No_R:72, hfb: 1
2701, 1538641522, lead_off:False/1.101, confidence:0.365, big_r:1,  small_r0, Polarity:0, No_R:85, hfb: 3
2702, 1538641582, lead_off:False/1.101, confidence:0.402, big_r:0,  small_r0, Polarity:0, No_R:87, hfb: 2
2703, 1538641642, lead_off:False/1.104, confidence:0.407, big_r:0,  small_r0, Polarity:0, No_R:86, hfb: 1
2704, 1538641702, lead_off:False/1.142, confidence:0.482, big_r:0,  small_r0, Polarity:0, No_R:85, hfb: 0
2705, 1538641762, lead_off:False/1.155, confidence:0.526, big_r:0,  small_r0, Polarity:0, No_R:76, hfb: 0
2706, 1538641822, lead_off:False/1.188, confidence:0.416, big_r:1,  small_r0, Polarity:0, No_R:89, hfb: 2
2707, 1538641882, lead_off:False/1.142, confidence:0.164, big_r:0,  small_r0, Polarity:0, No_R:67, hfb: 1
2708, 1538641942, lead_off:False/1.123, confidence:0.439, big_r:0,  small_r0, Polarity:0, No_R:82, hfb: 0
2709, 1538642002, lead_off:False/1.120, confidence:0.477, big_r:1,  small_r0, Polarity:0, No_R:86, hfb: 1
2710, 1538642062, lead_off:False/1.118, confidence:0.459, big_r:0,  small_r0, Polarity:0, No_R:85, hfb: 0
2711, 1538642122, lead_off:False/1.116, confidence:0.365, big_r:0,  small_r0, Polarity:0, No_R:85, hfb: 1
2712, 1538642182, lead_off:False/1.115, confidence:0.326, big_r:0,  small_r0, Polarity:0, No_R:86, hfb: 0
2714, 1538642302, lead_off:False/1.115, confidence:0.644, big_r:0,  small_r0, Polarity:0, No_R:90, hfb: 0
2715, 1538642362, lead_off:False/1.123, confidence:0.171, big_r:0,  small_r0, Polarity:0, No_R:76, hfb: 4
2716, 1538642422, lead_off:False/1.270, confidence:0.253, big_r:0,  small_r0, Polarity:0, No_R:91, hfb: 2
2717, 1538642482, lead_off:False/1.282, confidence:0.482, big_r:0,  small_r0, Polarity:0, No_R:83, hfb: 0
2718, 1538642542, lead_off:False/1.276, confidence:0.553, big_r:0,  small_r0, Polarity:0, No_R:85, hfb: 0
2725, 1538642962, lead_off:False/1.381, confidence:0.263, big_r:0,  small_r0, Polarity:0, No_R:76, hfb: 9
2726, 1538643022, lead_off:False/1.903, confidence:0.277, big_r:0,  small_r0, Polarity:0, No_R:83, hfb: 5
2728, 1538643142, lead_off:False/4.468, confidence:0.447, big_r:1,  small_r0, Polarity:0, No_R:94, hfb: 2
2729, 1538643202, lead_off:False/6.414, confidence:0.282, big_r:0,  small_r0, Polarity:0, No_R:103, hfb: 0
2730, 1538643262, lead_off:False/4.073, confidence:0.565, big_r:0,  small_r0, Polarity:0, No_R:115, hfb: 2
2733, 1538643442, lead_off:False/4.670, confidence:0.427, big_r:0,  small_r0, Polarity:0, No_R:96, hfb: 0
2734, 1538643502, lead_off:False/7.818, confidence:0.196, big_r:0,  small_r0, Polarity:0, No_R:112, hfb: 0
2735, 1538643562, lead_off:False/7.229, confidence:0.189, big_r:0,  small_r0, Polarity:0, No_R:111, hfb: 0
2736, 1538643622, lead_off:False/6.135, confidence:0.578, big_r:0,  small_r0, Polarity:0, No_R:116, hfb: 0
2737, 1538643682, lead_off:False/6.273, confidence:0.690, big_r:0,  small_r0, Polarity:0, No_R:116, hfb: 0
2738, 1538643742, lead_off:False/6.077, confidence:0.458, big_r:0,  small_r0, Polarity:0, No_R:107, hfb: 0
2772, 1538645782, lead_off:False/2.756, confidence:0.667, big_r:0,  small_r0, Polarity:0, No_R:87, hfb: 1
2773, 1538645842, lead_off:False/2.663, confidence:0.367, big_r:1,  small_r0, Polarity:0, No_R:90, hfb: 5
2774, 1538645902, lead_off:False/2.523, confidence:0.671, big_r:0,  small_r0, Polarity:0, No_R:85, hfb: 2
2775, 1538645962, lead_off:False/2.998, confidence:0.494, big_r:2,  small_r0, Polarity:0, No_R:83, hfb: 7
2776, 1538646022, lead_off:False/2.669, confidence:0.213, big_r:1,  small_r0, Polarity:0, No_R:80, hfb: 3
2777, 1538646082, lead_off:False/6.508, confidence:0.259, big_r:0,  small_r0, Polarity:0, No_R:58, hfb: 14
2778, 1538646142, lead_off:False/2.973, confidence:0.284, big_r:1,  small_r0, Polarity:0, No_R:81, hfb: 10
2779, 1538646202, lead_off:False/1.220, confidence:0.317, big_r:0,  small_r0, Polarity:0, No_R:63, hfb: 10
2780, 1538646262, lead_off:False/1.195, confidence:0.417, big_r:0,  small_r0, Polarity:0, No_R:84, hfb: 6
2781, 1538646322, lead_off:False/1.184, confidence:0.337, big_r:0,  small_r0, Polarity:0, No_R:86, hfb: 2
2782, 1538646382, lead_off:False/1.163, confidence:0.634, big_r:0,  small_r0, Polarity:0, No_R:82, hfb: 0
2784, 1538646502, lead_off:False/1.184, confidence:0.573, big_r:0,  small_r0, Polarity:0, No_R:89, hfb: 2
2790, 1538646862, lead_off:False/1.179, confidence:0.222, big_r:1,  small_r0, Polarity:0, No_R:72, hfb: 5
2791, 1538646922, lead_off:False/1.174, confidence:0.167, big_r:0,  small_r0, Polarity:0, No_R:84, hfb: 2
2792, 1538646982, lead_off:False/1.174, confidence:0.093, big_r:0,  small_r0, Polarity:0, No_R:86, hfb: 0
2793, 1538647042, lead_off:False/1.168, confidence:0.105, big_r:0,  small_r0, Polarity:0, No_R:95, hfb: 1
2794, 1538647102, lead_off:False/1.171, confidence:0.632, big_r:0,  small_r0, Polarity:0, No_R:87, hfb: 0
2796, 1538647222, lead_off:False/1.203, confidence:0.469, big_r:1,  small_r0, Polarity:0, No_R:81, hfb: 4
2797, 1538647282, lead_off:False/1.183, confidence:0.110, big_r:0,  small_r0, Polarity:0, No_R:82, hfb: 0
2798, 1538647342, lead_off:False/1.181, confidence:0.226, big_r:0,  small_r0, Polarity:0, No_R:84, hfb: 0
2799, 1538647402, lead_off:False/1.161, confidence:0.418, big_r:0,  small_r0, Polarity:0, No_R:98, hfb: 2
2800, 1538647462, lead_off:False/1.155, confidence:0.667, big_r:0,  small_r0, Polarity:0, No_R:93, hfb: 0
2801, 1538647522, lead_off:False/1.155, confidence:0.118, big_r:0,  small_r0, Polarity:0, No_R:85, hfb: 3
2802, 1538647582, lead_off:False/1.166, confidence:0.495, big_r:0,  small_r0, Polarity:0, No_R:91, hfb: 3
2804, 1538647702, lead_off:False/1.182, confidence:0.683, big_r:0,  small_r0, Polarity:0, No_R:82, hfb: 1
2805, 1538647762, lead_off:False/1.170, confidence:0.523, big_r:0,  small_r0, Polarity:0, No_R:88, hfb: 0
2808, 1538647942, lead_off:False/1.165, confidence:0.236, big_r:0,  small_r0, Polarity:0, No_R:89, hfb: 2
2809, 1538648002, lead_off:False/1.172, confidence:0.156, big_r:2,  small_r0, Polarity:0, No_R:64, hfb: 10
2810, 1538648062, lead_off:False/1.195, confidence:0.120, big_r:4,  small_r0, Polarity:0, No_R:50, hfb: 10
2811, 1538648122, lead_off:False/1.239, confidence:0.109, big_r:8,  small_r0, Polarity:0, No_R:64, hfb: 14
2812, 1538648182, lead_off:False/3.437, confidence:0.093, big_r:3,  small_r0, Polarity:0, No_R:43, hfb: 9
2813, 1538648242, lead_off:False/5.797, confidence:0.105, big_r:3,  small_r0, Polarity:0, No_R:38, hfb: 16
2814, 1538648302, lead_off:False/4.114, confidence:0.159, big_r:1,  small_r0, Polarity:0, No_R:63, hfb: 19
2815, 1538648362, lead_off:False/1.875, confidence:0.159, big_r:1,  small_r0, Polarity:0, No_R:69, hfb: 11
2816, 1538648422, lead_off:False/2.390, confidence:0.149, big_r:1,  small_r0, Polarity:0, No_R:47, hfb: 9
2817, 1538648482, lead_off:False/1.745, confidence:0.474, big_r:0,  small_r0, Polarity:0, No_R:76, hfb: 9
2818, 1538648542, lead_off:False/1.399, confidence:0.520, big_r:3,  small_r0, Polarity:0, No_R:102, hfb: 7
2819, 1538648602, lead_off:False/1.248, confidence:0.495, big_r:0,  small_r0, Polarity:0, No_R:103, hfb: 1
2820, 1538648662, lead_off:False/1.319, confidence:0.610, big_r:0,  small_r0, Polarity:0, No_R:105, hfb: 1
2821, 1538648722, lead_off:False/1.395, confidence:0.559, big_r:0,  small_r0, Polarity:0, No_R:102, hfb: 0
2822, 1538648782, lead_off:False/2.098, confidence:0.694, big_r:0,  small_r0, Polarity:0, No_R:98, hfb: 0
2823, 1538648842, lead_off:False/2.500, confidence:0.694, big_r:0,  small_r0, Polarity:0, No_R:98, hfb: 0
2825, 1538648962, lead_off:False/1.386, confidence:0.616, big_r:0,  small_r0, Polarity:0, No_R:112, hfb: 0
2826, 1538649022, lead_off:False/1.339, confidence:0.626, big_r:0,  small_r0, Polarity:0, No_R:107, hfb: 1
2827, 1538649082, lead_off:False/1.261, confidence:0.509, big_r:1,  small_r0, Polarity:0, No_R:106, hfb: 4
2828, 1538649142, lead_off:False/1.213, confidence:0.610, big_r:1,  small_r0, Polarity:0, No_R:100, hfb: 2
2830, 1538649262, lead_off:False/1.233, confidence:0.670, big_r:0,  small_r0, Polarity:0, No_R:103, hfb: 3
2831, 1538649322, lead_off:False/1.212, confidence:0.626, big_r:0,  small_r0, Polarity:0, No_R:99, hfb: 1
2832, 1538649382, lead_off:False/1.500, confidence:0.379, big_r:0,  small_r0, Polarity:0, No_R:87, hfb: 5
2834, 1538649502, lead_off:False/1.372, confidence:0.543, big_r:0,  small_r0, Polarity:0, No_R:92, hfb: 1
2835, 1538649562, lead_off:False/1.293, confidence:0.748, big_r:0,  small_r0, Polarity:0, No_R:111, hfb: 0
2839, 1538649802, lead_off:False/1.384, confidence:0.631, big_r:0,  small_r0, Polarity:0, No_R:103, hfb: 2
2840, 1538649862, lead_off:False/1.342, confidence:0.721, big_r:0,  small_r0, Polarity:0, No_R:111, hfb: 1
2841, 1538649922, lead_off:False/3.804, confidence:0.606, big_r:2,  small_r0, Polarity:0, No_R:109, hfb: 4
2842, 1538649982, lead_off:False/1.618, confidence:0.535, big_r:0,  small_r0, Polarity:0, No_R:99, hfb: 1
2843, 1538650042, lead_off:False/1.860, confidence:0.388, big_r:0,  small_r0, Polarity:0, No_R:98, hfb: 3
2844, 1538650102, lead_off:False/1.574, confidence:0.634, big_r:0,  small_r0, Polarity:0, No_R:101, hfb: 1
2845, 1538650162, lead_off:False/1.926, confidence:0.680, big_r:0,  small_r0, Polarity:0, No_R:103, hfb: 0
2847, 1538650282, lead_off:False/2.340, confidence:0.541, big_r:0,  small_r0, Polarity:0, No_R:98, hfb: 2
2848, 1538650342, lead_off:False/1.756, confidence:0.644, big_r:0,  small_r0, Polarity:0, No_R:101, hfb: 0
2856, 1538650822, lead_off:False/1.390, confidence:0.676, big_r:0,  small_r0, Polarity:0, No_R:108, hfb: 1
2857, 1538650882, lead_off:False/2.901, confidence:0.593, big_r:0,  small_r0, Polarity:0, No_R:113, hfb: 4
2861, 1538651122, lead_off:False/6.646, confidence:0.571, big_r:0,  small_r0, Polarity:0, No_R:42, hfb: 3
Valid measurement = 0.8822501747030049
