mins 1320 , noise_error =0.5046728971962617
mins 1412 , noise_error =0.6166666666666667
mins 1413 , noise_error =0.6991869918699187
mins 1414 , noise_error =0.6829268292682926
mins 1415 , noise_error =0.7672413793103449
mins 1416 , noise_error =0.8225806451612903
mins 1417 , noise_error =0.9
mins 1418 , noise_error =0.853448275862069
mins 1419 , noise_error =0.8376068376068376
mins 1420 , noise_error =0.8416666666666667
mins 1421 , noise_error =0.782608695652174
mins 1422 , noise_error =0.752212389380531
mins 1423 , noise_error =0.5169491525423728
mins 1424 , noise_error =0.5983606557377049
mins 1425 , noise_error =0.6290322580645161
mins 1426 , noise_error =0.7704918032786885
mins 1427 , noise_error =0.7704918032786885
mins 1428 , noise_error =0.9649122807017544
mins 1429 , noise_error =0.8928571428571429
mins 1430 , noise_error =0.7758620689655172
mins 1431 , noise_error =0.8135593220338984
mins 1432 , noise_error =0.9122807017543859
mins 1433 , noise_error =0.8660714285714286
mins 1434 , noise_error =0.926605504587156
mins 1435 , noise_error =0.7706422018348624
mins 1436 , noise_error =0.7008547008547008
mins 1437 , noise_error =0.7821782178217822
mins 1438 , noise_error =0.8230088495575221
mins 1439 , noise_error =0.9826086956521739
mins 1440 , noise_error =0.9910714285714286
mins 1441 , noise_error =1.0
mins 1442 , noise_error =0.9636363636363636
mins 1443 , noise_error =0.8942307692307693
mins 1444 , noise_error =0.9175257731958762
mins 1445 , noise_error =1.0
mins 1446 , noise_error =0.9813084112149533
mins 1447 , noise_error =1.0
mins 1448 , noise_error =1.0
mins 1449 , noise_error =1.0
mins 1450 , noise_error =0.9381443298969072
mins 1451 , noise_error =1.0
mins 1452 , noise_error =0.9795918367346939
mins 1453 , noise_error =0.9056603773584906
mins 1454 , noise_error =1.0
mins 1455 , noise_error =1.0
mins 1456 , noise_error =1.0
mins 1457 , noise_error =0.96875
mins 1458 , noise_error =0.9711538461538461
mins 1459 , noise_error =1.0
mins 1460 , noise_error =1.0
mins 1461 , noise_error =0.978494623655914
mins 1462 , noise_error =1.0
mins 1463 , noise_error =1.0
mins 1464 , noise_error =1.0
mins 1465 , noise_error =0.9900990099009901
mins 1466 , noise_error =0.9908256880733946
mins 1467 , noise_error =1.0
mins 1468 , noise_error =0.9814814814814815
mins 1469 , noise_error =0.9900990099009901
mins 1470 , noise_error =0.9795918367346939
mins 1471 , noise_error =0.8952380952380953
mins 1472 , noise_error =0.9811320754716981
mins 1473 , noise_error =0.9797979797979798
mins 1474 , noise_error =1.0
mins 1475 , noise_error =0.967741935483871
mins 1476 , noise_error =1.0
mins 1477 , noise_error =1.0
mins 1478 , noise_error =1.0
mins 1479 , noise_error =1.0
mins 1480 , noise_error =1.0
mins 1481 , noise_error =1.0
mins 1482 , noise_error =1.0
mins 1483 , noise_error =1.0
mins 1484 , noise_error =1.0
mins 1485 , noise_error =1.0
mins 1486 , noise_error =0.9622641509433962
mins 1487 , noise_error =1.0
mins 1488 , noise_error =0.9801980198019802
mins 1489 , noise_error =0.9797979797979798
mins 1490 , noise_error =0.9272727272727272
mins 1491 , noise_error =0.9326923076923077
mins 1492 , noise_error =0.8303571428571428
mins 1493 , noise_error =0.9553571428571429
mins 1494 , noise_error =0.8583333333333334
mins 1495 , noise_error =0.7652173913043478
mins 1496 , noise_error =0.8260869565217391
mins 1497 , noise_error =0.9375
mins 1498 , noise_error =0.8446601941747574
mins 1499 , noise_error =0.9285714285714286
mins 1500 , noise_error =0.9405940594059405
mins 1501 , noise_error =0.8878504672897196
mins 1502 , noise_error =1.0
mins 1503 , noise_error =1.0
mins 1504 , noise_error =1.0
mins 1505 , noise_error =1.0
mins 1506 , noise_error =0.9509803921568627
mins 1507 , noise_error =0.9900990099009901
mins 1508 , noise_error =1.0
mins 1509 , noise_error =1.0
mins 1510 , noise_error =0.9900990099009901
mins 1511 , noise_error =1.0
mins 1512 , noise_error =0.9433962264150944
mins 1513 , noise_error =1.0
mins 1514 , noise_error =1.0
mins 1515 , noise_error =0.9795918367346939
mins 1516 , noise_error =1.0
mins 1517 , noise_error =1.0
mins 1518 , noise_error =1.0
mins 1519 , noise_error =0.9895833333333334
mins 1520 , noise_error =1.0
mins 1521 , noise_error =1.0
mins 1522 , noise_error =0.962962962962963
mins 1523 , noise_error =0.9900990099009901
mins 1524 , noise_error =1.0
mins 1525 , noise_error =1.0
mins 1526 , noise_error =0.9910714285714286
mins 1527 , noise_error =0.963302752293578
mins 1528 , noise_error =1.0
mins 1529 , noise_error =1.0
mins 1530 , noise_error =0.9705882352941176
mins 1531 , noise_error =0.9900990099009901
mins 1532 , noise_error =0.9622641509433962
mins 1533 , noise_error =0.9519230769230769
mins 1534 , noise_error =0.9901960784313726
mins 1535 , noise_error =0.9619047619047619
mins 1536 , noise_error =0.9807692307692307
mins 1537 , noise_error =1.0
mins 1538 , noise_error =1.0
mins 1539 , noise_error =1.0
mins 1540 , noise_error =0.9797979797979798
mins 1541 , noise_error =0.9387755102040817
mins 1542 , noise_error =0.94
mins 1543 , noise_error =1.0
mins 1544 , noise_error =1.0
mins 1545 , noise_error =0.979381443298969
mins 1546 , noise_error =0.97
mins 1547 , noise_error =0.9696969696969697
mins 1548 , noise_error =0.979381443298969
mins 1549 , noise_error =1.0
