mins 2100 , noise_error =0.975609756097561
mins 2229 , noise_error =1.0
mins 2230 , noise_error =0.9826086956521739
mins 2231 , noise_error =0.963302752293578
mins 2232 , noise_error =1.0
mins 2233 , noise_error =0.9722222222222222
mins 2234 , noise_error =0.8448275862068966
mins 2235 , noise_error =0.8495575221238938
mins 2236 , noise_error =0.7904761904761904
mins 2237 , noise_error =0.8269230769230769
mins 2238 , noise_error =0.7549019607843137
mins 2239 , noise_error =0.9391304347826087
mins 2240 , noise_error =0.9829059829059829
mins 2241 , noise_error =0.7961165048543689
mins 2242 , noise_error =0.6435643564356436
mins 2243 , noise_error =0.7450980392156863
mins 2244 , noise_error =0.6603773584905661
mins 2245 , noise_error =0.6415094339622642
mins 2246 , noise_error =0.7657657657657657
mins 2247 , noise_error =1.0
mins 2248 , noise_error =0.854368932038835
mins 2249 , noise_error =0.7909090909090909
mins 2250 , noise_error =0.6476190476190475
mins 2251 , noise_error =0.6796116504854368
mins 2252 , noise_error =0.6761904761904762
mins 2253 , noise_error =0.7706422018348624
mins 2254 , noise_error =0.7211538461538461
mins 2255 , noise_error =0.8148148148148149
mins 2256 , noise_error =0.7058823529411764
mins 2257 , noise_error =0.7475728155339806
mins 2258 , noise_error =0.76
mins 2259 , noise_error =0.7889908256880733
