mins 2260 , noise_error =0.8070175438596492
mins 2342 , noise_error =1.0
mins 2343 , noise_error =1.0
mins 2344 , noise_error =1.0
mins 2345 , noise_error =1.0
mins 2346 , noise_error =1.0
mins 2347 , noise_error =1.0
mins 2348 , noise_error =1.0
mins 2349 , noise_error =1.0
mins 2350 , noise_error =0.9866666666666667
mins 2351 , noise_error =1.0
mins 2352 , noise_error =1.0
mins 2353 , noise_error =1.0
mins 2354 , noise_error =1.0
mins 2355 , noise_error =1.0
mins 2356 , noise_error =1.0
mins 2357 , noise_error =1.0
mins 2358 , noise_error =1.0
mins 2359 , noise_error =1.0
mins 2360 , noise_error =1.0
mins 2361 , noise_error =1.0
mins 2362 , noise_error =1.0
mins 2363 , noise_error =1.0
mins 2364 , noise_error =1.0
mins 2365 , noise_error =1.0
mins 2366 , noise_error =1.0
mins 2367 , noise_error =1.0
mins 2368 , noise_error =1.0
mins 2369 , noise_error =0.9743589743589743
mins 2370 , noise_error =0.9761904761904762
mins 2371 , noise_error =0.975
mins 2372 , noise_error =1.0
mins 2373 , noise_error =1.0
mins 2374 , noise_error =1.0
mins 2375 , noise_error =1.0
mins 2376 , noise_error =0.9882352941176471
mins 2377 , noise_error =1.0
mins 2378 , noise_error =1.0
mins 2379 , noise_error =0.9555555555555556
mins 2380 , noise_error =1.0
mins 2381 , noise_error =1.0
mins 2382 , noise_error =1.0
mins 2383 , noise_error =1.0
mins 2384 , noise_error =1.0
mins 2385 , noise_error =0.9775280898876404
mins 2386 , noise_error =1.0
mins 2387 , noise_error =1.0
mins 2388 , noise_error =1.0
mins 2389 , noise_error =1.0
mins 2390 , noise_error =1.0
mins 2391 , noise_error =1.0
mins 2392 , noise_error =1.0
mins 2393 , noise_error =1.0
mins 2394 , noise_error =1.0
mins 2395 , noise_error =0.8085106382978724
mins 2396 , noise_error =0.826530612244898
mins 2397 , noise_error =1.0
mins 2398 , noise_error =1.0
mins 2399 , noise_error =1.0
mins 2400 , noise_error =1.0
mins 2401 , noise_error =1.0
mins 2402 , noise_error =0.9438202247191011
mins 2403 , noise_error =1.0
mins 2404 , noise_error =1.0
mins 2405 , noise_error =0.989247311827957
mins 2406 , noise_error =0.9186046511627907
mins 2407 , noise_error =1.0
mins 2408 , noise_error =1.0
mins 2409 , noise_error =1.0
mins 2410 , noise_error =1.0
mins 2411 , noise_error =1.0
mins 2412 , noise_error =1.0
mins 2413 , noise_error =0.9759036144578314
mins 2414 , noise_error =0.9642857142857143
mins 2415 , noise_error =0.9367088607594937
mins 2416 , noise_error =0.9615384615384616
mins 2417 , noise_error =1.0
mins 2418 , noise_error =0.9871794871794872
mins 2419 , noise_error =1.0
mins 2420 , noise_error =1.0
mins 2421 , noise_error =1.0
mins 2422 , noise_error =1.0
mins 2423 , noise_error =1.0
mins 2424 , noise_error =1.0
mins 2425 , noise_error =1.0
mins 2426 , noise_error =0.9880952380952381
mins 2427 , noise_error =1.0
mins 2428 , noise_error =1.0
mins 2429 , noise_error =1.0
mins 2430 , noise_error =1.0
mins 2431 , noise_error =1.0
mins 2432 , noise_error =1.0
mins 2433 , noise_error =1.0
mins 2434 , noise_error =1.0
mins 2435 , noise_error =1.0
mins 2436 , noise_error =0.9512195121951219
mins 2437 , noise_error =1.0
mins 2438 , noise_error =1.0
mins 2439 , noise_error =1.0
mins 2440 , noise_error =1.0
mins 2441 , noise_error =1.0
mins 2442 , noise_error =1.0
mins 2443 , noise_error =0.9883720930232558
mins 2444 , noise_error =0.9772727272727273
mins 2445 , noise_error =1.0
mins 2446 , noise_error =1.0
mins 2447 , noise_error =1.0
mins 2448 , noise_error =0.9886363636363636
mins 2449 , noise_error =0.9883720930232558
mins 2450 , noise_error =1.0
mins 2451 , noise_error =0.9875
mins 2452 , noise_error =1.0
mins 2453 , noise_error =1.0
mins 2454 , noise_error =1.0
mins 2455 , noise_error =1.0
mins 2456 , noise_error =1.0
mins 2457 , noise_error =1.0
mins 2458 , noise_error =0.9882352941176471
mins 2459 , noise_error =1.0
