mins 1720 , noise_error =1.0
mins 1833 , noise_error =1.0
mins 1834 , noise_error =0.9574468085106383
mins 1835 , noise_error =0.9368421052631579
mins 1836 , noise_error =1.0
mins 1837 , noise_error =0.9791666666666666
mins 1838 , noise_error =0.9803921568627451
mins 1839 , noise_error =0.9803921568627451
mins 1840 , noise_error =0.8076923076923077
mins 1841 , noise_error =0.92
mins 1842 , noise_error =0.7425742574257426
mins 1843 , noise_error =0.8269230769230769
mins 1844 , noise_error =0.3857142857142857
mins 1845 , noise_error =0.8863636363636364
mins 1846 , noise_error =0.9361702127659575
mins 1847 , noise_error =0.978021978021978
mins 1848 , noise_error =0.8762886597938144
mins 1849 , noise_error =0.9052631578947369
mins 1850 , noise_error =0.9479166666666666
mins 1851 , noise_error =0.9523809523809523
mins 1852 , noise_error =0.9591836734693877
mins 1853 , noise_error =0.7108433734939759
mins 1854 , noise_error =0.6767676767676767
mins 1855 , noise_error =0.925531914893617
mins 1856 , noise_error =0.9659090909090909
mins 1857 , noise_error =0.9885057471264368
mins 1858 , noise_error =1.0
mins 1859 , noise_error =1.0
mins 1860 , noise_error =1.0
mins 1861 , noise_error =0.9506172839506173
mins 1862 , noise_error =1.0
mins 1863 , noise_error =1.0
mins 1864 , noise_error =1.0
mins 1865 , noise_error =0.9879518072289156
mins 1866 , noise_error =1.0
mins 1867 , noise_error =1.0
mins 1868 , noise_error =0.9642857142857143
mins 1869 , noise_error =1.0
mins 1870 , noise_error =1.0
mins 1871 , noise_error =1.0
mins 1872 , noise_error =1.0
mins 1873 , noise_error =1.0
mins 1874 , noise_error =1.0
mins 1875 , noise_error =0.9578947368421052
mins 1876 , noise_error =0.9361702127659575
mins 1877 , noise_error =1.0
mins 1878 , noise_error =1.0
mins 1879 , noise_error =0.9882352941176471
mins 1880 , noise_error =1.0
mins 1881 , noise_error =1.0
mins 1882 , noise_error =1.0
mins 1883 , noise_error =1.0
mins 1884 , noise_error =0.9761904761904762
mins 1885 , noise_error =0.9880952380952381
mins 1886 , noise_error =1.0
mins 1887 , noise_error =1.0
mins 1888 , noise_error =1.0
mins 1889 , noise_error =0.963855421686747
mins 1890 , noise_error =1.0
mins 1891 , noise_error =1.0
mins 1892 , noise_error =1.0
mins 1893 , noise_error =1.0
mins 1894 , noise_error =0.9880952380952381
mins 1895 , noise_error =1.0
mins 1896 , noise_error =1.0
mins 1897 , noise_error =1.0
mins 1898 , noise_error =1.0
mins 1899 , noise_error =1.0
mins 1900 , noise_error =0.9176470588235294
mins 1901 , noise_error =0.9101123595505618
mins 1902 , noise_error =1.0
mins 1903 , noise_error =0.9883720930232558
mins 1904 , noise_error =0.8
mins 1905 , noise_error =0.8636363636363636
mins 1906 , noise_error =0.9885057471264368
mins 1907 , noise_error =1.0
mins 1908 , noise_error =1.0
mins 1909 , noise_error =1.0
mins 1910 , noise_error =1.0
mins 1911 , noise_error =1.0
mins 1912 , noise_error =1.0
mins 1913 , noise_error =1.0
mins 1914 , noise_error =1.0
mins 1915 , noise_error =1.0
mins 1916 , noise_error =1.0
mins 1917 , noise_error =1.0
mins 1918 , noise_error =0.9764705882352941
mins 1919 , noise_error =1.0
