mins 2120 , noise_error =0.5920000000000001
mins 2275 , noise_error =1.0
mins 2276 , noise_error =1.0
mins 2277 , noise_error =1.0
mins 2278 , noise_error =0.989010989010989
mins 2279 , noise_error =0.9891304347826086
mins 2280 , noise_error =1.0
mins 2281 , noise_error =1.0
mins 2282 , noise_error =1.0
mins 2283 , noise_error =1.0
mins 2284 , noise_error =1.0
mins 2285 , noise_error =1.0
mins 2286 , noise_error =0.9886363636363636
mins 2287 , noise_error =1.0
mins 2288 , noise_error =1.0
mins 2289 , noise_error =0.9887640449438202
mins 2290 , noise_error =1.0
mins 2291 , noise_error =1.0
mins 2292 , noise_error =1.0
mins 2293 , noise_error =1.0
mins 2294 , noise_error =0.9662921348314607
mins 2295 , noise_error =0.9883720930232558
mins 2296 , noise_error =1.0
mins 2297 , noise_error =1.0
mins 2298 , noise_error =0.9540229885057472
mins 2299 , noise_error =0.9782608695652174
mins 2300 , noise_error =1.0
mins 2301 , noise_error =1.0
mins 2302 , noise_error =1.0
mins 2303 , noise_error =1.0
mins 2304 , noise_error =1.0
mins 2305 , noise_error =1.0
mins 2306 , noise_error =1.0
mins 2307 , noise_error =0.9883720930232558
mins 2308 , noise_error =1.0
mins 2309 , noise_error =0.9777777777777777
mins 2310 , noise_error =1.0
mins 2311 , noise_error =0.8627450980392157
mins 2312 , noise_error =0.8888888888888888
mins 2313 , noise_error =1.0
mins 2314 , noise_error =0.9565217391304348
mins 2315 , noise_error =0.9545454545454546
mins 2316 , noise_error =1.0
mins 2317 , noise_error =0.9775280898876404
mins 2318 , noise_error =1.0
mins 2319 , noise_error =1.0
