"time","site","site_pm2.5","high_level_pm2.5","ws","temperature","rh","month","hour","traffic_passing_by","traffic_stop_n_go","temple","market","vendor","gas_stat","school","season"
"2017/12/3 13:15","C_2",41.86,23.7,0.3,24.808,73.74,12,13,1,0,0,0,0,0,0,1
"2017/12/3 13:20","C_2",35.14,23.74,0.7,24.78,73.94,12,13,1,0,0,0,0,0,0,1
"2017/12/3 13:25","C_2",34.3,23.78,1.2,24.632,74.24,12,13,1,0,0,0,0,0,0,1
"2017/12/3 13:30","C_2",30.6,24.38,0.8,24.726,73.94,12,13,1,0,0,0,0,0,0,1
"2017/12/3 13:35","C_2",32.18,23.72,0.7,24.854,73.48,12,13,1,0,0,0,0,0,0,1
"2017/12/3 13:40","C_2",29.12,23.78,0.6,24.736,73.5,12,13,1,0,0,0,0,0,0,1
"2017/12/3 13:45","C_2",28.56,23.28,0,25.43,72.42,12,13,1,0,0,0,0,0,0,1
"2017/12/3 13:50","C_2",28.94,22.9,0.4,25.644,71.34,12,13,1,0,0,0,0,0,0,1
"2017/12/3 13:55","C_2",29.02,22.88,0.3,25.33,72.1,12,13,1,0,0,0,0,0,0,1
"2017/12/3 14:00","C_2",29.12,23.06,0.4,25.468,72.28,12,14,1,0,0,0,0,0,0,1
"2017/12/3 14:05","C_2",29.88,23.14,0.8,25.694,71.82,12,14,1,0,0,0,0,0,0,1
"2017/12/3 14:10","C_2",31.88,23.36,0.3,25.764,71.6,12,14,1,0,0,0,0,0,0,1
"2017/12/3 14:15","C_2",29.6,23.52,0.2,25.992,70.74,12,14,1,0,0,0,0,0,0,1
"2017/12/3 14:20","C_2",32.06,23.44,0.1,25.978,70.68,12,14,1,0,0,0,0,0,0,1
"2017/12/3 14:25","C_2",31.24,22.82,0,26.434,70.04,12,14,1,0,0,0,0,0,0,1
"2017/12/3 14:30","C_2",31.3,23.04,0,26.57,68.68,12,14,1,0,0,0,0,0,0,1
"2017/12/3 14:35","C_2",31.72,22.7,0,26.28,69.02,12,14,1,0,0,0,0,0,0,1
"2017/12/3 14:40","C_2",35.54,22.46,0.3,26.426,68.24,12,14,1,0,0,0,0,0,0,1
"2017/12/3 14:45","C_2",30.48,22.08,0.1,26.75,67.86,12,14,1,0,0,0,0,0,0,1
"2017/12/3 14:50","C_2",32.05,21.72,0,27.136,67.26,12,14,1,0,0,0,0,0,0,1
"2017/12/3 14:55","C_2",28.54,21.88,0.5,27.222,66.48,12,14,1,0,0,0,0,0,0,1
"2017/12/3 15:00","C_2",26.92,21.06,0.3,27.136,67.68,12,15,1,0,0,0,0,0,0,1
"2017/12/3 15:05","C_2",27,20.7,0.2,27.522,66.42,12,15,1,0,0,0,0,0,0,1
"2017/12/3 15:10","C_2",27.6,20.38,0,28.222,64.88,12,15,1,0,0,0,0,0,0,1
"2017/12/3 15:15","C_2",27.7,20.92,0,28.07,64.06,12,15,1,0,0,0,0,0,0,1
"2017/12/3 15:20","C_2",28.26,21.2,0.1,27.736,65.24,12,15,1,0,0,0,0,0,0,1
"2017/12/3 15:25","C_2",28.08,22.4,0.7,27.236,66.28,12,15,1,0,0,0,0,0,0,1
"2017/12/3 15:30","C_2",28.92,22.48,0.5,27.254,66.24,12,15,1,0,0,0,0,0,0,1
"2017/12/3 15:35","C_2",28.72,22.62,0,27.358,66.12,12,15,1,0,0,0,0,0,0,1
"2017/12/3 15:40","C_2",29.82,23.8,0,27.924,64.5,12,15,1,0,0,0,0,0,0,1
"2017/12/3 15:45","C_2",39.84,24.1,0.3,27.658,64.72,12,15,1,0,0,0,0,0,0,1
"2017/12/3 15:50","C_2",31.62,24.05,0.3,27.42,65.44,12,15,1,0,0,0,0,0,0,1
"2017/12/3 15:55","C_2",32.66666667,24.68,0.4,26.9,66.58,12,15,1,0,0,0,0,0,0,1
"2017/12/3 16:00","C_2",31.42,23.36,0.1,27.116,66.68,12,16,1,0,0,0,0,0,0,1
"2017/12/3 16:05","C_2",34.68,23.36,0.1,27.226,65.86,12,16,1,0,0,0,0,0,0,1
"2017/12/3 16:10","C_2",30.76,23.06,0.2,27.072,66.4,12,16,1,0,0,0,0,0,0,1
"2017/12/3 16:15","C_2",29.7,22.96,0,27.028,66.48,12,16,1,0,0,0,0,0,0,1
"2017/12/3 16:20","C_2",29.12,23.5,0.8,26.306,68.22,12,16,1,0,0,0,0,0,0,1
"2017/12/3 16:25","C_2",29.12,24.84,0.1,26.11,68.86,12,16,1,0,0,0,0,0,0,1
"2017/12/3 16:30","C_2",31.24,24.58,0.2,26.154,68.78,12,16,1,0,0,0,0,0,0,1
"2017/12/3 16:35","C_2",32,24.52,0.2,25.894,69.64,12,16,1,0,0,0,0,0,0,1
"2017/12/3 16:40","C_2",32.38,25.14,0,25.874,70.06,12,16,1,0,0,0,0,0,0,1
"2017/12/3 16:45","C_2",32.56,25.5,0,25.696,70.54,12,16,1,0,0,0,0,0,0,1
"2017/12/3 16:50","C_2",31.54,25.82,0,25.572,71,12,16,1,0,0,0,0,0,0,1
"2017/12/3 16:55","C_2",35.72,34.46,0.4,25.274,72.34,12,16,1,0,0,0,0,0,0,1
"2017/12/3 17:00","C_2",42.24,36.28,1.6,24.794,73.18,12,17,1,0,0,0,0,0,0,1
"2017/12/3 17:05","C_2",49.4,40.6,2,24.348,73.56,12,17,1,0,0,0,0,0,0,1
"2017/12/3 17:10","C_2",57.14,40.84,1.9,24.06,74.08,12,17,1,0,0,0,0,0,0,1
"2017/12/3 17:15","C_2",52.28,37.42,1.7,23.814,74.56,12,17,1,0,0,0,0,0,0,1
"2017/12/3 17:20","C_2",45.28,35.76,1.2,23.616,75.18,12,17,1,0,0,0,0,0,0,1
"2017/12/3 17:25","C_2",43.14,33.88,0.6,23.516,75.62,12,17,1,0,0,0,0,0,0,1
"2017/12/3 17:30","C_2",42.44,32.24,0.3,23.454,75.7,12,17,1,0,0,0,0,0,0,1
"2017/12/3 17:35","C_2",43.88,32.02,0.5,23.244,76.34,12,17,1,0,0,0,0,0,0,1
"2017/12/3 17:40","C_2",36.6,30.6,0.2,23.102,76.9,12,17,1,0,0,0,0,0,0,1
"2017/12/3 17:45","C_2",38.58,31.12,0.3,22.998,77.28,12,17,1,0,0,0,0,0,0,1
"2017/12/3 17:50","C_2",39.54,30.58,0.5,22.896,77.52,12,17,1,0,0,0,0,0,0,1
"2017/12/3 17:55","C_2",43.68,30.74,0.4,22.838,77.92,12,17,1,0,0,0,0,0,0,1
"2017/12/3 18:00","C_2",39.46,31.72,0.3,22.822,78.16,12,18,1,0,0,0,0,0,0,1
"2017/12/3 18:05","C_2",40.14,31.54,0.1,22.71,78.5,12,18,1,0,0,0,0,0,0,1
"2017/12/3 18:10","C_2",61.36,34.18,0,22.638,78.92,12,18,1,0,0,0,0,0,0,1
"2017/12/3 18:15","C_2",54.56,32.02,0,22.614,78.98,12,18,1,0,0,0,0,0,0,1
"2017/12/3 18:20","C_2",47.125,32.38,0,22.51,79.2,12,18,1,0,0,0,0,0,0,1
"2017/12/3 18:25","C_2",48.26,32.22,0,22.388,79.66,12,18,1,0,0,0,0,0,0,1
"2017/12/3 18:30","C_2",47.52,32.08,0,22.366,79.98,12,18,1,0,0,0,0,0,0,1
"2017/12/3 18:35","C_2",30.68,26.25,0.1,22.338,79.98,12,18,1,0,0,0,0,0,0,1
"2017/12/3 18:40","C_2",26.04,27.96,0.1,22.328,79.82,12,18,1,0,0,0,0,0,0,1
"2017/12/3 18:45","C_2",24.22,26.98,0.2,22.176,80.4,12,18,1,0,0,0,0,0,0,1
"2017/12/3 18:50","C_2",21.18,21.08,0.7,22.078,79.92,12,18,1,0,0,0,0,0,0,1
"2017/12/3 18:55","C_2",20.42,18.54,0.2,22.006,79.86,12,18,1,0,0,0,0,0,0,1
"2017/12/3 19:00","C_2",19.92,17.8,0.8,21.794,80.24,12,19,1,0,0,0,0,0,0,1
"2017/12/3 19:05","C_2",20.04,17.64,0.9,21.59,80.58,12,19,1,0,0,0,0,0,0,1
"2017/12/3 19:10","C_2",19.26,17.06,1,21.39,81.12,12,19,1,0,0,0,0,0,0,1
"2017/12/3 19:15","C_2",20.3,17.3,0.9,21.236,81.5,12,19,1,0,0,0,0,0,0,1
"2017/12/3 19:20","C_2",20.3,17.22,0.8,21.066,82.08,12,19,1,0,0,0,0,0,0,1
"2017/12/3 19:25","C_2",20.24,17.08,0.7,20.912,82.64,12,19,1,0,0,0,0,0,0,1
"2017/12/3 19:30","C_2",22.44,17.16,0.5,20.794,83.04,12,19,1,0,0,0,0,0,0,1
"2017/12/3 19:35","C_2",22.62,17.52,1.1,20.698,83.32,12,19,1,0,0,0,0,0,0,1
"2017/12/3 19:40","C_2",20.6,17.96,0.6,20.586,83.78,12,19,1,0,0,0,0,0,0,1
"2017/12/3 19:45","C_2",21.76,17.96,0.4,20.474,84.12,12,19,1,0,0,0,0,0,0,1
"2017/12/3 19:50","C_2",20.32,18.42,0.6,20.34,84.62,12,19,1,0,0,0,0,0,0,1
"2017/12/3 19:55","C_2",20.22,18.48,0.8,20.222,85.16,12,19,1,0,0,0,0,0,0,1
"2017/12/3 20:00","C_2",21.16,18.5,0.6,20.158,85.44,12,20,1,0,0,0,0,0,0,1
"2017/12/3 20:05","C_2",20.8,18.1,0.5,20.112,85.62,12,20,1,0,0,0,0,0,0,1
"2017/12/3 20:10","C_2",20.3,18.64,0.5,20.022,86.02,12,20,1,0,0,0,0,0,0,1
"2017/12/3 20:15","C_2",20.22,18.62,0.4,20.022,86.08,12,20,1,0,0,0,0,0,0,1
"2017/12/3 20:20","C_2",21,18.68,0.5,19.964,86.28,12,20,1,0,0,0,0,0,0,1
"2017/12/3 20:25","C_2",21.16,18.92,0.2,19.908,86.48,12,20,1,0,0,0,0,0,0,1
"2017/12/3 20:30","C_2",20.5,19,0.1,19.766,86.98,12,20,1,0,0,0,0,0,0,1
"2017/12/3 20:35","C_2",20.8,19.16,0,19.704,87.32,12,20,1,0,0,0,0,0,0,1
"2017/12/3 20:40","C_2",22.54,19.08,0,19.712,87.26,12,20,1,0,0,0,0,0,0,1
"2017/12/3 20:45","C_2",22.88,18.94,0.2,19.698,87.16,12,20,1,0,0,0,0,0,0,1
"2017/12/3 20:50","C_2",20.5,18.56,0.1,19.692,87.14,12,20,1,0,0,0,0,0,0,1
"2017/12/3 20:55","C_2",20.62,18.24,0.4,19.598,87.3,12,20,1,0,0,0,0,0,0,1
"2017/12/3 21:00","C_2",20.04,18.1,0.6,19.57,87.26,12,21,1,0,0,0,0,0,0,1
"2017/12/3 21:05","C_2",20.02,18.4,0.4,19.498,87.44,12,21,1,0,0,0,0,0,0,1
"2017/12/3 21:10","C_2",20.42,18.56,0.6,19.448,87.6,12,21,1,0,0,0,0,0,0,1
"2017/12/3 21:15","C_2",21.38,18.9,0.2,19.432,87.7,12,21,1,0,0,0,0,0,0,1
"2017/12/3 21:20","C_2",20.9,19.5,0.4,19.322,88.02,12,21,1,0,0,0,0,0,0,1
"2017/12/3 21:25","C_2",20.7,19.12,0.7,19.258,88.26,12,21,1,0,0,0,0,0,0,1
"2017/12/3 21:30","C_2",20.8,19.42,0.7,19.266,88.26,12,21,1,0,0,0,0,0,0,1
"2017/12/3 21:35","C_2",21.48,19.72,0.8,19.282,88.14,12,21,1,0,0,0,0,0,0,1
"2017/12/3 21:40","C_2",22.42,19.86,0.5,19.266,88.24,12,21,1,0,0,0,0,0,0,1
"2017/12/3 21:45","C_2",21.74,19.8,0.3,19.27,88.28,12,21,1,0,0,0,0,0,0,1
"2017/12/3 21:50","C_2",21.74,20.68,0.5,19.278,88.16,12,21,1,0,0,0,0,0,0,1
"2017/12/3 21:55","C_2",20.9,19.84,0.5,19.238,88.18,12,21,1,0,0,0,0,0,0,1
"2017/12/4 06:00","C_2",25.02,23.22,0,17.362,94.88,12,6,1,0,0,0,0,0,0,1
"2017/12/4 06:05","C_2",23.6,22.24,0.1,17.268,94.74,12,6,1,0,0,0,0,0,0,1
"2017/12/4 06:10","C_2",24.84,22.84,0.1,17.194,94.88,12,6,1,0,0,0,0,0,0,1
"2017/12/4 06:15","C_2",25.68,22.6,0.3,17.152,95.1,12,6,1,0,0,0,0,0,0,1
"2017/12/4 06:20","C_2",25.7,23.62,0.3,17.144,95.44,12,6,1,0,0,0,0,0,0,1
"2017/12/4 06:25","C_2",24.79,23.34,0.2,17.382,95.64,12,6,1,0,0,0,0,0,0,1
"2017/12/4 06:30","C_2",23.78,22.98,0,17.444,95.34,12,6,1,0,0,0,0,0,0,1
"2017/12/4 06:35","C_2",23.58,21.96,0,17.526,95.12,12,6,1,0,0,0,0,0,0,1
"2017/12/4 06:40","C_2",23.1,20.98,0.1,17.748,94.62,12,6,1,0,0,0,0,0,0,1
"2017/12/4 06:45","C_2",22.9,21.28,0.3,17.828,93.8,12,6,1,0,0,0,0,0,0,1
"2017/12/4 06:50","C_2",22.82,20.36,0.1,17.858,93.12,12,6,1,0,0,0,0,0,0,1
"2017/12/4 06:55","C_2",22.9,19.8,0,17.964,92.62,12,6,1,0,0,0,0,0,0,1
"2017/12/4 07:00","C_2",23.2,19.64,0.1,18.166,91.8,12,7,1,0,0,0,0,0,0,1
"2017/12/4 07:05","C_2",23.3,19.7,0.5,18.544,90.38,12,7,1,0,0,0,0,0,0,1
"2017/12/4 07:10","C_2",23.48,19.08,0.7,18.61,89.82,12,7,1,0,0,0,0,0,0,1
"2017/12/4 07:15","C_2",22.5,19,0.6,18.766,89.36,12,7,1,0,0,0,0,0,0,1
"2017/12/4 07:20","C_2",22.14,18.6,0.7,19.032,88.46,12,7,1,0,0,0,0,0,0,1
"2017/12/4 07:25","C_2",21.76,18.12,0.6,19.304,87.38,12,7,1,0,0,0,0,0,0,1
"2017/12/4 07:30","C_2",20.22,17.96,1.3,19.288,86.34,12,7,1,0,0,0,0,0,0,1
"2017/12/4 07:35","C_2",20.7,18.48,1.3,19.294,86.16,12,7,1,0,0,0,0,0,0,1
"2017/12/4 07:40","C_2",20.3,18.56,1.2,19.556,85.24,12,7,1,0,0,0,0,0,0,1
"2017/12/4 07:45","C_2",20.3,18.76,0.6,19.834,84.56,12,7,1,0,0,0,0,0,0,1
"2017/12/4 07:50","C_2",20.6,18.64,1.1,19.834,83.8,12,7,1,0,0,0,0,0,0,1
"2017/12/4 07:55","C_2",20.8,18.12,1.1,20.102,82.9,12,7,1,0,0,0,0,0,0,1
"2017/12/4 08:00","C_2",20.1,17.14,0.9,20.324,81.8,12,8,1,0,0,0,0,0,0,1
"2017/12/4 08:05","C_2",19.34,16.98,1.3,20.072,81.78,12,8,1,0,0,0,0,0,0,1
"2017/12/4 08:10","C_2",20.02,17.22,1.1,20.06,81.7,12,8,1,0,0,0,0,0,0,1
"2017/12/4 08:15","C_2",19.18,17.04,0.9,20.102,81.62,12,8,1,0,0,0,0,0,0,1
"2017/12/4 08:20","C_2",19.28,17.36,1.3,19.946,81.84,12,8,1,0,0,0,0,0,0,1
"2017/12/4 08:25","C_2",19.36,17.96,0.7,19.552,82.9,12,8,1,0,0,0,0,0,0,1
"2017/12/4 08:30","C_2",19.26,18.04,0.8,19.498,83,12,8,1,0,0,0,0,0,0,1
"2017/12/4 08:35","C_2",19.66,17.2,0.8,19.736,82.32,12,8,1,0,0,0,0,0,0,1
"2017/12/4 08:40","C_2",19.1,18.975,0.9,19.566,82.7,12,8,1,0,0,0,0,0,0,1
"2017/12/4 08:45","C_2",23.46,18.08,0.9,19.748,82.24,12,8,1,0,0,0,0,0,0,1
"2017/12/4 08:50","C_2",21.28,18.02,1.3,20.254,80.52,12,8,1,0,0,0,0,0,0,1
"2017/12/4 08:55","C_2",20.14,17.6,1.7,20.304,80.16,12,8,1,0,0,0,0,0,0,1
"2017/12/4 09:00","C_2",19.84,17.58,1.5,20.63,79.04,12,9,1,0,0,0,0,0,0,1
"2017/12/4 09:05","C_2",20.47,17.58,1.3,21.038,77.94,12,9,1,0,0,0,0,0,0,1
"2017/12/4 09:10","C_2",20.32,17.28,0.9,21.62,76.32,12,9,1,0,0,0,0,0,0,1
"2017/12/4 09:15","C_2",19.46,16.82,1.6,21.628,75.36,12,9,1,0,0,0,0,0,0,1
"2017/12/4 09:20","C_2",18.32,16.76,1.5,21.396,76.04,12,9,1,0,0,0,0,0,0,1
"2017/12/4 09:25","C_2",17.74,15.52,0.9,21.822,75.4,12,9,1,0,0,0,0,0,0,1
"2017/12/4 09:30","C_2",16.68,14.92,0.7,22.43,73.86,12,9,1,0,0,0,0,0,0,1
"2017/12/4 09:35","C_2",16.86,14.84,1.2,22.356,73.24,12,9,1,0,0,0,0,0,0,1
"2017/12/4 09:40","C_2",16.7,15.12,1.1,22.402,73.18,12,9,1,0,0,0,0,0,0,1
"2017/12/4 09:45","C_2",17.14,14.1,0.9,22.834,72,12,9,1,0,0,0,0,0,0,1
"2017/12/4 09:50","C_2",16.32,15.14,1.7,22.616,71.52,12,9,1,0,0,0,0,0,0,1
"2017/12/4 09:55","C_2",16.6,14.54,0.9,22.862,70.9,12,9,1,0,0,0,0,0,0,1
"2017/12/4 10:00","C_2",16.4,15,1.4,23.16,69.86,12,10,1,0,0,0,0,0,0,1
"2017/12/4 10:05","C_2",16.5,14.54,0.6,23.53,69.36,12,10,1,0,0,0,0,0,0,1
"2017/12/4 10:10","C_2",15.36,14.34,1.1,23.842,68.26,12,10,1,0,0,0,0,0,0,1
"2017/12/4 10:15","C_2",16.8,13.88,1.9,23.66,68.12,12,10,1,0,0,0,0,0,0,1
"2017/12/4 10:20","C_2",16.1,15.58,1.4,24.012,66.62,12,10,1,0,0,0,0,0,0,1
"2017/12/4 10:25","C_2",15.62,14.18,1.2,24.666,63.48,12,10,1,0,0,0,0,0,0,1
"2017/12/4 10:30","C_2",17.16,13.66,1.2,24.814,62.96,12,10,1,0,0,0,0,0,0,1
"2017/12/4 10:35","C_2",15.54,13.94,1.1,25.292,60.82,12,10,1,0,0,0,0,0,0,1
"2017/12/4 10:40","C_2",15.54,14.62,0.9,25.148,60.68,12,10,1,0,0,0,0,0,0,1
"2017/12/4 10:45","C_2",15.92,16.1,0.9,25.434,59.76,12,10,1,0,0,0,0,0,0,1
"2017/12/4 10:50","C_2",16.7,16.62,0.6,25.228,59.36,12,10,1,0,0,0,0,0,0,1
"2017/12/4 10:55","C_2",18.1,16.52,1,25.322,59.18,12,10,1,0,0,0,0,0,0,1
"2017/12/4 11:00","C_2",17.56,15.72,1.3,25.39,58.44,12,11,1,0,0,0,0,0,0,1
"2017/12/4 11:05","C_2",17.44,15.28,0.6,25.632,58.02,12,11,1,0,0,0,0,0,0,1
"2017/12/4 11:10","C_2",16.9,15.64,1.1,25.674,57.28,12,11,1,0,0,0,0,0,0,1
"2017/12/4 11:15","C_2",22.62,15.64,0.4,26.056,55.72,12,11,1,0,0,0,0,0,0,1
"2017/12/4 11:20","C_2",19.28,15.46,0.6,26.006,55.4,12,11,1,0,0,0,0,0,0,1
"2017/12/4 11:25","C_2",17.28,15.825,0.5,26.108,55.28,12,11,1,0,0,0,0,0,0,1
"2017/12/4 11:30","C_2",18.7,17.06,0.5,26.534,55.1,12,11,1,0,0,0,0,0,0,1
"2017/12/4 11:35","C_2",20.65,18.98,0.5,26.53,54.38,12,11,1,0,0,0,0,0,0,1
"2017/12/4 11:40","C_2",21.38,18.1,0,27.354,53.38,12,11,1,0,0,0,0,0,0,1
"2017/12/4 11:45","C_2",19.36,16.54,0.4,27.416,52.58,12,11,1,0,0,0,0,0,0,1
"2017/12/4 11:50","C_2",19.46,16.46,0.6,26.736,53.4,12,11,1,0,0,0,0,0,0,1
"2017/12/4 11:55","C_2",19.46,18.78,0.5,27.078,52.92,12,11,1,0,0,0,0,0,0,1
"2017/12/4 12:00","C_2",20.98,19.72,0.4,26.51,53.72,12,12,1,0,0,0,0,0,0,1
"2017/12/4 12:05","C_2",22.24,18.48,0.3,27.502,52.48,12,12,1,0,0,0,0,0,0,1
"2017/12/4 12:10","C_2",23.08,18.32,0.5,27.492,51.76,12,12,1,0,0,0,0,0,0,1
"2017/12/4 12:15","C_2",19.44,16.96,1.4,26.98,52.08,12,12,1,0,0,0,0,0,0,1
"2017/12/4 12:20","C_2",19.92,16.94,1.3,26.384,54.04,12,12,1,0,0,0,0,0,0,1
"2017/12/4 12:25","C_2",20.32,16.68,1.8,26.184,54.58,12,12,1,0,0,0,0,0,0,1
"2017/12/4 12:30","C_2",19.82,17.06,0.9,26.32,54.64,12,12,1,0,0,0,0,0,0,1
"2017/12/4 12:35","C_2",19.92,16.84,1.4,26.402,54.56,12,12,1,0,0,0,0,0,0,1
"2017/12/4 12:40","C_2",19.84,16.92,1.8,26,55.5,12,12,1,0,0,0,0,0,0,1
"2017/12/4 12:45","C_2",19.84,16.74,1.9,26.028,55.6,12,12,1,0,0,0,0,0,0,1
"2017/12/4 12:50","C_2",19.64,17.8,2.6,25.632,56.28,12,12,1,0,0,0,0,0,0,1
"2017/12/4 12:55","C_2",21.06,17.12,2.2,25.584,56.72,12,12,1,0,0,0,0,0,0,1
"2017/12/4 13:00","C_2",20.2,17.36,2,25.614,56.18,12,13,1,0,0,0,0,0,0,1
"2017/12/4 13:05","C_2",20.1,17.38,1.9,25.596,56.46,12,13,1,0,0,0,0,0,0,1
"2017/12/4 13:10","C_2",19.82,16.9,2.3,25.394,56.46,12,13,1,0,0,0,0,0,0,1
"2017/12/4 13:15","C_2",20.6,16.66,1.6,25.568,56.08,12,13,1,0,0,0,0,0,0,1
"2017/12/4 13:20","C_2",19.92,16.38,1.3,25.908,55.14,12,13,1,0,0,0,0,0,0,1
"2017/12/4 13:25","C_2",19.84,16.9,2,25.546,55.34,12,13,1,0,0,0,0,0,0,1
"2017/12/4 13:30","C_2",18.98,16.16,2.3,25.248,56.04,12,13,1,0,0,0,0,0,0,1
"2017/12/4 13:35","C_2",19.08,16.66,2.1,25.296,55.94,12,13,1,0,0,0,0,0,0,1
"2017/12/4 13:40","C_2",19.16,16.58,2.1,25.312,55.64,12,13,1,0,0,0,0,0,0,1
"2017/12/4 13:45","C_2",19.74,16.82,2.3,25.322,55.54,12,13,1,0,0,0,0,0,0,1
"2017/12/4 13:50","C_2",19.18,16.38,2.2,25.14,55.9,12,13,1,0,0,0,0,0,0,1
"2017/12/4 13:55","C_2",19.76,16.32,1.8,25.512,55.22,12,13,1,0,0,0,0,0,0,1
"2017/12/4 14:00","C_2",18.88,16.46,2.3,25.134,55.46,12,14,1,0,0,0,0,0,0,1
"2017/12/4 14:05","C_2",19.1,16.24,1.9,25.218,55.4,12,14,1,0,0,0,0,0,0,1
"2017/12/4 14:10","C_2",18.6,16.35,2.3,25.168,55.54,12,14,1,0,0,0,0,0,0,1
"2017/12/4 14:15","C_2",18.3,16.24,1.8,25.166,55.3,12,14,1,0,0,0,0,0,0,1
"2017/12/4 14:20","C_2",18.8,15.88,1.8,25.118,55.38,12,14,1,0,0,0,0,0,0,1
"2017/12/4 14:25","C_2",19.46,16.02,1.5,25.246,55.3,12,14,1,0,0,0,0,0,0,1
"2017/12/4 14:30","C_2",18.9,16.54,1.8,25.438,54.52,12,14,1,0,0,0,0,0,0,1
"2017/12/4 14:35","C_2",19.74,16.16,1.6,25,55.32,12,14,1,0,0,0,0,0,0,1
"2017/12/4 14:40","C_2",19.56,15.56,1.5,24.996,55.2,12,14,1,0,0,0,0,0,0,1
"2017/12/4 14:45","C_2",18.32,16.16,1.9,24.762,55.84,12,14,1,0,0,0,0,0,0,1
"2017/12/4 14:50","C_2",19.46,16.32,1.3,24.896,55.88,12,14,1,0,0,0,0,0,0,1
"2017/12/4 14:55","C_2",20.02,16.84,1.9,24.514,56.36,12,14,1,0,0,0,0,0,0,1
"2017/12/4 15:00","C_2",19.92,17.46,1.6,24.44,56.52,12,15,1,0,0,0,0,0,0,1
"2017/12/4 15:05","C_2",20.8,18.18,2.2,24.154,56.74,12,15,1,0,0,0,0,0,0,1
"2017/12/4 15:10","C_2",19.74,17.14,2,24.046,57.5,12,15,1,0,0,0,0,0,0,1
"2017/12/4 15:15","C_2",20.7,17.36,2.2,23.982,57.4,12,15,1,0,0,0,0,0,0,1
"2017/12/4 15:20","C_2",20.4,18.4,2.1,23.83,58.08,12,15,1,0,0,0,0,0,0,1
"2017/12/4 15:25","C_2",21.92,18.9,1.3,24.1,57.94,12,15,1,0,0,0,0,0,0,1
"2017/12/4 15:30","C_2",21.28,17.9,1.7,24.104,57.78,12,15,1,0,0,0,0,0,0,1
"2017/12/4 15:35","C_2",22.22,19,2.1,23.754,58.9,12,15,1,0,0,0,0,0,0,1
"2017/12/4 15:40","C_2",23.46,21.94,1.7,23.702,59.02,12,15,1,0,0,0,0,0,0,1
"2017/12/4 15:45","C_2",28.28,21.3,2.2,23.486,59.46,12,15,1,0,0,0,0,0,0,1
"2017/12/4 15:50","C_2",27.02,21.28,1.4,23.536,59.54,12,15,1,0,0,0,0,0,0,1
"2017/12/4 15:55","C_2",25.88,21.8,1.8,23.484,59.94,12,15,1,0,0,0,0,0,0,1
"2017/12/4 16:00","C_2",26.44,22.32,2,23.274,60.3,12,16,1,0,0,0,0,0,0,1
"2017/12/4 16:05","C_2",24.28,20.32,1.2,23.324,60.52,12,16,1,0,0,0,0,0,0,1
"2017/12/4 16:10","C_2",23.28,18.98,1.6,23.11,60.42,12,16,1,0,0,0,0,0,0,1
"2017/12/4 16:15","C_2",23.5,18.76,0.8,23.136,60.92,12,16,1,0,0,0,0,0,0,1
"2017/12/4 16:20","C_2",23.1,19.72,0.8,23.098,61.08,12,16,1,0,0,0,0,0,0,1
"2017/12/4 16:25","C_2",25.28,20.24,1,22.81,61.84,12,16,1,0,0,0,0,0,0,1
"2017/12/4 16:30","C_2",29.14,20.06,1,22.642,62.44,12,16,1,0,0,0,0,0,0,1
"2017/12/4 16:35","C_2",25.96,20.3,1.1,22.388,63.32,12,16,1,0,0,0,0,0,0,1
"2017/12/4 16:40","C_2",24.58,20.76,1,22.14,64.04,12,16,1,0,0,0,0,0,0,1
"2017/12/4 16:45","C_2",23.7,21.08,0.7,21.914,64.66,12,16,1,0,0,0,0,0,0,1
"2017/12/4 16:50","C_2",23.96,20.8,0.8,21.694,65.3,12,16,1,0,0,0,0,0,0,1
"2017/12/4 16:55","C_2",24.26,21.3,1.4,21.284,66.4,12,16,1,0,0,0,0,0,0,1
"2017/12/4 17:00","C_2",24.42,21.08,1.7,21,67.22,12,17,1,0,0,0,0,0,0,1
"2017/12/4 17:05","C_2",24.9,21.58,1.7,20.846,67.8,12,17,1,0,0,0,0,0,0,1
"2017/12/4 17:10","C_2",25.38,21.58,0.9,20.722,68.26,12,17,1,0,0,0,0,0,0,1
"2017/12/4 17:15","C_2",26.08,21.82,1.2,20.55,68.9,12,17,1,0,0,0,0,0,0,1
"2017/12/4 17:20","C_2",39.16,21.5,0.9,20.424,69.42,12,17,1,0,0,0,0,0,0,1
"2017/12/4 17:25","C_2",25.68,21.86,0.6,20.348,69.8,12,17,1,0,0,0,0,0,0,1
"2017/12/4 17:30","C_2",26.26,23.34,0.5,20.246,70.32,12,17,1,0,0,0,0,0,0,1
"2017/12/4 17:35","C_2",26.9,24.38,0.1,20.244,70.6,12,17,1,0,0,0,0,0,0,1
"2017/12/4 17:40","C_2",27,24.1,0.2,20.218,70.68,12,17,1,0,0,0,0,0,0,1
"2017/12/4 17:45","C_2",28.16,23.52,0,20.124,70.86,12,17,1,0,0,0,0,0,0,1
"2017/12/4 17:50","C_2",27.12,23.28,0,19.98,71.14,12,17,1,0,0,0,0,0,0,1
"2017/12/4 17:55","C_2",27.5,23.06,0.2,19.838,71.74,12,17,1,0,0,0,0,0,0,1
"2017/12/4 18:00","C_2",27.7,23.44,0,19.736,72.24,12,18,1,0,0,0,0,0,0,1
