mins 720 , noise_error =1.0
mins 884 , noise_error =1.0
mins 885 , noise_error =1.0
mins 886 , noise_error =0.9652777777777778
mins 887 , noise_error =0.971830985915493
mins 888 , noise_error =1.0
mins 889 , noise_error =0.9251700680272109
mins 890 , noise_error =0.7593984962406015
mins 891 , noise_error =0.9259259259259259
mins 892 , noise_error =0.9705882352941176
mins 893 , noise_error =0.8160000000000001
mins 894 , noise_error =0.8518518518518519
mins 895 , noise_error =0.9015151515151515
mins 896 , noise_error =0.8515625
mins 897 , noise_error =0.9548872180451128
mins 898 , noise_error =0.96875
mins 899 , noise_error =1.0
mins 900 , noise_error =0.8203125
mins 901 , noise_error =0.9763779527559056
mins 902 , noise_error =0.967479674796748
mins 903 , noise_error =0.9256198347107438
mins 904 , noise_error =0.9
mins 905 , noise_error =0.9461538461538461
mins 906 , noise_error =1.0
mins 907 , noise_error =0.9919354838709677
mins 908 , noise_error =0.9193548387096774
mins 909 , noise_error =0.9834710743801653
mins 910 , noise_error =1.0
mins 911 , noise_error =0.9758064516129032
mins 912 , noise_error =0.9831932773109243
mins 913 , noise_error =0.853448275862069
mins 914 , noise_error =1.0
mins 915 , noise_error =1.0
mins 916 , noise_error =0.904
mins 917 , noise_error =0.8292682926829268
mins 918 , noise_error =0.8319327731092436
mins 919 , noise_error =0.8141592920353982
mins 920 , noise_error =1.0
mins 921 , noise_error =1.0
mins 922 , noise_error =1.0
mins 923 , noise_error =0.9907407407407407
mins 924 , noise_error =0.990909090909091
mins 925 , noise_error =1.0
mins 926 , noise_error =0.9038461538461539
mins 927 , noise_error =0.7610619469026548
mins 928 , noise_error =0.9902912621359223
mins 929 , noise_error =1.0
mins 930 , noise_error =1.0
mins 931 , noise_error =0.9716981132075472
mins 932 , noise_error =0.9907407407407407
mins 933 , noise_error =1.0
mins 934 , noise_error =1.0
mins 935 , noise_error =1.0
mins 936 , noise_error =1.0
mins 937 , noise_error =0.9326923076923077
mins 938 , noise_error =0.719626168224299
mins 939 , noise_error =0.9285714285714286
mins 940 , noise_error =0.990990990990991
mins 941 , noise_error =1.0
mins 942 , noise_error =0.7777777777777778
mins 943 , noise_error =0.7456140350877193
mins 944 , noise_error =0.5675675675675675
mins 945 , noise_error =0.3706896551724138
mins 946 , noise_error =0.8252427184466019
mins 947 , noise_error =0.9509803921568627
mins 948 , noise_error =1.0
mins 949 , noise_error =0.9901960784313726
