mins 950 , noise_error =0.98
mins 1049 , noise_error =0.9659090909090909
mins 1050 , noise_error =0.925531914893617
mins 1051 , noise_error =0.7395833333333333
mins 1052 , noise_error =0.7755102040816326
mins 1053 , noise_error =0.989247311827957
mins 1054 , noise_error =0.9891304347826086
mins 1055 , noise_error =0.9230769230769231
mins 1056 , noise_error =1.0
mins 1057 , noise_error =0.9555555555555556
mins 1058 , noise_error =1.0
mins 1059 , noise_error =0.9550561797752809
mins 1060 , noise_error =0.8695652173913043
mins 1061 , noise_error =0.9111111111111111
mins 1062 , noise_error =0.9239130434782609
mins 1063 , noise_error =0.9680851063829787
mins 1064 , noise_error =0.6990291262135923
mins 1065 , noise_error =0.7395833333333333
mins 1066 , noise_error =0.6153846153846154
mins 1067 , noise_error =0.8842105263157894
mins 1068 , noise_error =0.898876404494382
mins 1069 , noise_error =0.7525773195876289
mins 1070 , noise_error =0.8584905660377359
mins 1071 , noise_error =0.801980198019802
mins 1072 , noise_error =1.0
mins 1073 , noise_error =0.71
mins 1074 , noise_error =0.6542056074766356
mins 1075 , noise_error =0.5188679245283019
mins 1076 , noise_error =0.6576576576576576
mins 1077 , noise_error =0.8141592920353982
mins 1078 , noise_error =0.8181818181818181
mins 1079 , noise_error =0.6634615384615384
mins 1080 , noise_error =0.37755102040816324
mins 1081 , noise_error =0.6063829787234043
mins 1082 , noise_error =0.6666666666666667
mins 1083 , noise_error =0.47
mins 1084 , noise_error =0.6354166666666667
mins 1085 , noise_error =1.0
mins 1086 , noise_error =0.8953488372093024
mins 1087 , noise_error =0.9545454545454546
mins 1088 , noise_error =0.782608695652174
mins 1089 , noise_error =0.9285714285714286
mins 1090 , noise_error =0.9176470588235294
mins 1091 , noise_error =0.2727272727272727
mins 1092 , noise_error =0.48484848484848486
mins 1093 , noise_error =0.7840909090909091
mins 1094 , noise_error =0.975609756097561
mins 1095 , noise_error =0.9753086419753086
mins 1096 , noise_error =0.9625
mins 1097 , noise_error =1.0
mins 1098 , noise_error =1.0
mins 1099 , noise_error =1.0
mins 1100 , noise_error =1.0
mins 1101 , noise_error =1.0
mins 1102 , noise_error =1.0
mins 1103 , noise_error =1.0
mins 1104 , noise_error =0.8777777777777778
mins 1105 , noise_error =0.9764705882352941
mins 1106 , noise_error =1.0
mins 1107 , noise_error =0.9
mins 1108 , noise_error =0.5412844036697247
mins 1109 , noise_error =0.5353535353535354
mins 1110 , noise_error =0.8829787234042553
mins 1111 , noise_error =1.0
mins 1112 , noise_error =1.0
mins 1113 , noise_error =1.0
mins 1114 , noise_error =1.0
mins 1115 , noise_error =1.0
mins 1116 , noise_error =0.7234042553191489
mins 1117 , noise_error =0.6091954022988506
mins 1118 , noise_error =1.0
mins 1119 , noise_error =1.0
mins 1120 , noise_error =1.0
mins 1121 , noise_error =1.0
mins 1122 , noise_error =1.0
mins 1123 , noise_error =1.0
mins 1124 , noise_error =0.8333333333333334
mins 1125 , noise_error =0.775
mins 1126 , noise_error =0.7704918032786885
mins 1127 , noise_error =0.578512396694215
mins 1128 , noise_error =0.9272727272727272
mins 1129 , noise_error =0.9901960784313726
mins 1130 , noise_error =0.9900990099009901
mins 1131 , noise_error =1.0
mins 1132 , noise_error =0.9380530973451328
mins 1133 , noise_error =0.8691588785046729
mins 1134 , noise_error =1.0
mins 1135 , noise_error =1.0
mins 1136 , noise_error =1.0
mins 1137 , noise_error =1.0
mins 1138 , noise_error =1.0
mins 1139 , noise_error =1.0
mins 1140 , noise_error =1.0
mins 1141 , noise_error =1.0
mins 1142 , noise_error =1.0
mins 1143 , noise_error =1.0
mins 1144 , noise_error =1.0
mins 1145 , noise_error =1.0
mins 1146 , noise_error =1.0
mins 1147 , noise_error =1.0
mins 1148 , noise_error =1.0
mins 1149 , noise_error =1.0
